Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
Learn HTML,"Learn HTML
Start at the beginning by learning HTML basics — an important foundation for building and editing web pages.",Not applicable,7,Beginner,CodeAcademy
Learn CSS,"Learn CSS
In this CSS tutorial, you’ll learn how to add CSS to visually transform HTML into eye-catching sites.",Not applicable,6,Beginner,CodeAcademy
Learn Intermediate CSS,"Learn Intermediate CSS
Learn how to implement elegant transitions, create new layouts and serve users with dynamic needs.",Not applicable,13,Intermediate,CodeAcademy
How to Make a Website with NameCheap,"How to Make a Website with NameCheap
Explore HTML & CSS fundamentals as you build a website in this introductory web development course.",Not applicable,4,Beginner,CodeAcademy
Learn HTML: Fundamentals,"Learn HTML: Fundamentals
Build an important foundation for creating the structure and content for web pages.",Not applicable,2,Beginner,CodeAcademy
Learn Bootstrap,"Learn Bootstrap
Give your website a clear layout and polished style—fast! Learn how to use one of the most popular front-end frameworks, Bootstrap 4!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Flexbox and Grid,"Learn CSS: Flexbox and Grid
Create elegant and flexible web page layouts with CSS flexbox and grid.",Not applicable,7,Beginner,CodeAcademy
Learn CSS: Introduction,"Learn CSS: Introduction
Learn how to use CSS (Cascading Style Sheets) to style and visually organize HTML pages.",Not applicable,2,Beginner,CodeAcademy
Learn HTML: Forms,"Learn HTML: Forms
Learn how to create HTML forms with various input fields to collect and validate user data.",Not applicable,2,Beginner,CodeAcademy
Learn CSS: Box Model and Layout,"Learn CSS: Box Model and Layout
Use the box model to fine tune display and positioning of HTML elements.",Not applicable,2,Beginner,CodeAcademy
Learn CSS: Transitions and Animations,"Learn CSS: Transitions and Animations
Learn how to make your website shake, slide, and grow with CSS transitions.",Not applicable,1,Beginner,CodeAcademy
Learn HTML: Semantic HTML,"Learn HTML: Semantic HTML
Learn how to use Semantic HTML to create cleaner, more accessible web pages.",Not applicable,1,Beginner,CodeAcademy
Learn HTML: Tables,"Learn HTML: Tables
Learn how to create HTML tables to present data in an organized manner and format your tables with CSS.",Not applicable,1,Beginner,CodeAcademy
How to Deploy a Website,"How to Deploy a Website
Learn how to publish a website to the Internet with Jekyll, Amazon Web Services (AWS), and GitHub Pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Sass,"Learn Sass
Expand your CSS knowledge by learning SCSS syntax, nesting, functions, and more in this course!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Responsive Design,"Learn CSS: Responsive Design
Create websites viewable on devices of all sizes using responsive design techniques, such as relative sizing units and media queries.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Colors,"Learn CSS: Colors
Level up your design skills by learning different ways to set CSS colors and formats.",Not applicable,1,Beginner,CodeAcademy
Learn CSS: Accessibility,"Learn CSS: Accessibility
Build web pages that are accessible to everyone using modern CSS techniques and accessibility standards.",Not applicable,1,Beginner,CodeAcademy
Learn CSS: Typography and Fonts,"Learn CSS: Typography and Fonts
Use CSS typography to style your text and include fonts from other sources.",Not applicable,1,Beginner,CodeAcademy
Learn A-Frame (VR),"Learn A-Frame (VR)
Ready to learn VR in VR? Dive into A-Frame and learn how to build virtual reality experiences in the browser.",Not applicable,2,Intermediate,CodeAcademy
Learn CSS: Variables and Functions,"Learn CSS: Variables and Functions
Create websites viewable on devices of all sizes using responsive design techniques, such as relative sizing units and media queries.",Not applicable,2,Beginner,CodeAcademy
Learn Sass: Fundamentals,"Learn Sass: Fundamentals
Expand your CSS knowledge and style your sites even faster by learning Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn CSS: Browser Compatibility,"Learn CSS: Browser Compatibility
Ensure consistent user experience regardless of the browser by addressing browser compatibility issues.",Not applicable,1,Beginner,CodeAcademy
Learn Color Design,"Learn Color Design
Learn how to use color effectively to create attractive and useable websites!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Navigation Design,"Learn Navigation Design
Learn how to build and structure websites that are easy for users to navigate.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Sass: Mixins and Parent Selector,"Learn Sass: Mixins and Parent Selector
Use mixins to add more flexibility to your styles and expand stylings with the & selector.",Not applicable,1,Intermediate,CodeAcademy
Learn Sass: Best Practices,"Learn Sass: Best Practices
Learn best practices for setting up file structure, importing stylings, and writing scalable Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn Sass: Functions and Operations,"Learn Sass: Functions and Operations
Learn how to incorporate functions, loops, operators, and conditionals in Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn CSS-in-JS,"Learn CSS-in-JS
Advance your CSS styling strategies with CSS-in-JS, a popular technique that allows programmers to write CSS styling in JavaScript.",Not applicable,Not applicable,Not applicable,CodeAcademy
Back-End Engineer,"Back-End Engineer
Back-end developers deal with the hidden processes that run behind the scenes, building APIs and databases that power the front-end.",Not applicable,Not applicable,Not applicable,CodeAcademy
Full-Stack Engineer,"Full-Stack Engineer
A full-stack engineer can get a project done from start to finish, back-end to front-end.",Not applicable,Not applicable,Not applicable,CodeAcademy
Front-End Engineer,"Front-End Engineer
Front-end engineers work closely with designers to make websites beautiful, functional, and fast.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create an Advanced Web App with React and Redux,"Create an Advanced Web App with React and Redux
Learn how to build advanced web applications with React and Redux.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create a Front-End App with React,"Create a Front-End App with React
Learn to build front-end web apps with JavaScript and React.",Not applicable,Not applicable,Not applicable,CodeAcademy
Pass the Technical Interview with JavaScript,"Pass the Technical Interview with JavaScript
Learn about the computer science concepts of data structures and algorithms and build implementations from scratch in modern JavaScript.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create a Back-End App with JavaScript,"Create a Back-End App with JavaScript
Learn how to build back-end web APIs using Express.js, Node.js, SQL, and a Node.js-SQLite database library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create Video Games with Phaser.js,"Create Video Games with Phaser.js
It’s easy to get lost in the flow of a good game. But behind every power-up and boss battle is simple code that brings the game to life.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript,"Learn JavaScript
Learn how to use JavaScript — a powerful and flexible programming language for adding website interactivity.",Not applicable,15,Beginner,CodeAcademy
Learn React,"Learn React
In this React course, you’ll build powerful interactive applications with one of the most popular JavaScript libraries.",Not applicable,13,Intermediate,CodeAcademy
Learn TypeScript,"Learn TypeScript
Learn TypeScript, a superset of JavaScript that adds types to make the language scale!",Not applicable,10,Intermediate,CodeAcademy
Learn Intermediate JavaScript,"Learn Intermediate JavaScript
Take your JavaScript knowledge to the next level by learning how to use advanced functions to create more efficient programs.",Not applicable,10,Intermediate,CodeAcademy
Learn React: Introduction,"Learn React: Introduction
Build powerful interactive applications with React, a popular JavaScript library.",Not applicable,6,Beginner,CodeAcademy
Learn React Native,"Learn React Native
Build mobile apps with JavaScript and React, using Expo and React Native",Not applicable,6,Intermediate,CodeAcademy
Learn Node.js,"Learn Node.js
Learn about the different components of a web application's back-end and explore the Node.js JavaScript runtime environment.",Not applicable,5,Intermediate,CodeAcademy
Building Interactive JavaScript Websites,"Building Interactive JavaScript Websites
Learn the Document Object Model, the interface between JavaScript and HTML elements, and combine HTML, CSS, and JavaScript into exciting interactive sites!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Game Development with Phaser.js,"Learn Game Development with Phaser.js
Learn about the HTML5 game development framework that makes writing browser-based games a breeze.",Not applicable,6,Intermediate,CodeAcademy
Learn JavaScript: Fundamentals,"Learn JavaScript: Fundamentals
Learn how to control the flow of a program and use JavaScript to power dynamic behaviors on websites.",Not applicable,4,Beginner,CodeAcademy
Learn AngularJS 1.X,"Learn AngularJS 1.X
Learn how to easily build single-page web applications using this popular JavaScript framework.",Not applicable,6,Intermediate,CodeAcademy
Learn Vue.js,"Learn Vue.js
Learn how to make front-end web apps with ease using Vue.js, an increasingly popular JavaScript front-end framework.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn TypeScript: Fundamentals,"Learn TypeScript: Fundamentals
Apply the JavaScript syntax to TypeScript’s type system to give your code more structure.",Not applicable,1,Beginner,CodeAcademy
Learn jQuery,"Learn jQuery
Learn the basics of jQuery, a JavaScript library that allows you to easily add dynamic behavior to static web pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Express,"Learn Express
Learn how to make back-end apps and APIs using the popular Express.js framework",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript: Asynchronous Programming,"Learn JavaScript: Asynchronous Programming
Create efficient asynchronous programs using Promises and the async/await syntax.",Not applicable,3,Beginner,CodeAcademy
Learn Redux,"Learn Redux
Enhance your React applications with Redux, a popular state-management library.",Not applicable,7,Intermediate,CodeAcademy
How to Deploy a Website,"How to Deploy a Website
Learn how to publish a website to the Internet with Jekyll, Amazon Web Services (AWS), and GitHub Pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn React Testing,"Learn React Testing
Begin testing quickly with Jest and simplify component testing with React Testing Library.",Not applicable,4,Intermediate,CodeAcademy
Learn Node.js: Fundamentals,"Learn Node.js: Fundamentals
Get an introduction to Node.js—a JavaScript runtime environment typically used to build back-end apps.",Not applicable,3,Beginner,CodeAcademy
Learn React: Hooks,"Learn React: Hooks
Leverage hooks, a powerful feature of function components, to use states without creating classes.",Not applicable,5,Beginner,CodeAcademy
Learn p5.js,"Learn p5.js
Create generative visualizations and interactive experiences with p5.js, a popular JavaScript library for creative coding.",Not applicable,9,Intermediate,CodeAcademy
Learn TypeScript: Functions,"Learn TypeScript: Functions
Write functions in TypeScript to declare expected types of function parameters and return values.",Not applicable,1,Beginner,CodeAcademy
Learn Advanced React,"Learn Advanced React
Learn advanced React techniques and topics including custom hooks, error boundaries, the Context API, and optimization.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn React: Lifecycle Methods,"Learn React: Lifecycle Methods
Discover the three stages that comprise the lifecycle phases of React components.",Not applicable,1,Beginner,CodeAcademy
Learn JavaScript: Objects,"Learn JavaScript: Objects
Model real-world elements using Objects, a data structure that stores information and functions.",Not applicable,3,Beginner,CodeAcademy
Learn JavaScript Unit Testing,"Learn JavaScript Unit Testing
Learn the basics of test-driven development and write unit tests in JavaScript with the Mocha library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Node-SQLite,"Learn Node-SQLite
Learn how to interact with a SQL database from within your JavaScript programs!",Not applicable,2,Intermediate,CodeAcademy
Learn JavaScript: Arrays and Loops,"Learn JavaScript: Arrays and Loops
Create and manipulate arrays and execute efficient repetitions using loops to develop meaningful programs.",Not applicable,3,Beginner,CodeAcademy
Learn JavaScript: Functions and Scope,"Learn JavaScript: Functions and Scope
Define and reuse logic with functions and scope variables for effective data access.",Not applicable,3,Beginner,CodeAcademy
Learn JavaScript: Classes and Modules,"Learn JavaScript: Classes and Modules
Easily produce multiple objects with the same property using classes and export and import modules.",Not applicable,4,Beginner,CodeAcademy
Learn A-Frame (VR),"Learn A-Frame (VR)
Ready to learn VR in VR? Dive into A-Frame and learn how to build virtual reality experiences in the browser.",Not applicable,2,Intermediate,CodeAcademy
Learn TypeScript: Complex Types,"Learn TypeScript: Complex Types
Learn how to apply types to more complex data structures like arrays and objects in TypeScript.",Not applicable,3,Beginner,CodeAcademy
User Authentication & Authorization in Express,"User Authentication & Authorization in Express
In this course, you'll learn how to implement User Authentication and Authorization in an Express web application.",Not applicable,5,Intermediate,CodeAcademy
Connecting Front-End to Back-End,"Connecting Front-End to Back-End
Learn how to join the front-end and the back-end by creating REST APIs and using the MVC architecture.",Not applicable,Not applicable,Not applicable,CodeAcademy
Software Design Principles,"Software Design Principles
Start designing more complex systems with techniques such as design patterns, SOLID principles, and UML.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Node.js: Setting Up a Server,"Learn Node.js: Setting Up a Server
Build an HTTP server using Node.js to facilitate the connection between a client and a server.",Not applicable,2,Beginner,CodeAcademy
Learn JavaScript: Requests,"Learn JavaScript: Requests
Asynchronously request data using the async/await syntax to dynamically use data from APIs.",Not applicable,2,Beginner,CodeAcademy
Learn JavaScript: Iterators,"Learn JavaScript: Iterators
Simplify the process of looping over arrays with iterator methods and learn how to build abstractions in JavaScript.",Not applicable,2,Beginner,CodeAcademy
Create a Professional Website with Velo by Wix,"Create a Professional Website with Velo by Wix
From beginners to experienced web developers, Wix offers a wide range of solutions to quickly create a website that you can proudly share.",Not applicable,17,Beginner,CodeAcademy
Learn React: State Management,"Learn React: State Management
Manage states using programming patterns for mixing components with and without states.",Not applicable,1,Beginner,CodeAcademy
Learn React: Additional Basics,"Learn React: Additional Basics
Take your React skills to the next level by learning how to apply styles and use forms to get user input.",Not applicable,1,Beginner,CodeAcademy
Learn jQuery: Fundamentals,"Learn jQuery: Fundamentals
Get an introduction to adding dynamic behaviors with the jQuery JavaScript Library.",Not applicable,1,Intermediate,CodeAcademy
"Defending Node Applications from SQL Injection, XSS, & CSRF Attacks","Defending Node Applications from SQL Injection, XSS, & CSRF Attacks
Learn how to protect Node.js Applications from SQL Injection, CSRF, & XSS Attacks, JavaScript safety practices, and what to do when something goes wrong.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript: Error Handling,"Learn JavaScript: Error Handling
Learn how to create more secure applications by predicting, handling, and debugging errors with JavaScript.",Not applicable,1,Beginner,CodeAcademy
Learn D3,"Learn D3
Learn how to create bar charts with D3, the popular interactive data visualization library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn WebSockets,"Learn WebSockets
Build real-time applications like chatrooms and multiplayer games with WebSockets!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Phaser.js: Animations and Visuals,"Learn Phaser.js: Animations and Visuals
Make your Phaser game stand out visually using animations and camera effects.",Not applicable,2,Intermediate,CodeAcademy
Learn TypeScript: Union Types,"Learn TypeScript: Union Types
Level up your Typescript skills by learning how to combine individual types into flexible combinations with union types.",Not applicable,1,Beginner,CodeAcademy
Learn TypeScript: Object Types,"Learn TypeScript: Object Types
Learn how to define property names, represent complex object shapes, and write more organized code in TypeScript.",Not applicable,1,Beginner,CodeAcademy
Learn Testing for Web Development,"Learn Testing for Web Development
Build better and more maintainable web applications through test-driven development.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Redux: Fundamentals,"Learn Redux: Fundamentals
Implement the Redux state management into your application using core methods of the Redux API.",Not applicable,5,Beginner,CodeAcademy
Learn JavaScript: Best Practices,"Learn JavaScript: Best Practices
Learn how JavaScript works under the hood and level up your code composition with various design patterns.",Not applicable,1,Beginner,CodeAcademy
Learn Phaser.js: Fundamentals,"Learn Phaser.js: Fundamentals
Learn about the HTML5 game development framework that makes writing browser-based games a breeze.",Not applicable,2,Intermediate,CodeAcademy
Learn Intermediate TypeScript,"Learn Intermediate TypeScript
Learn how to set up TypeScript for use in VSCode on your local computer — including global and project-specific installations.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Redux: Redux Toolkit,"Learn Redux: Redux Toolkit
Refactor your code with Redux Toolkit, an essential package for any Redux application.",Not applicable,1,Beginner,CodeAcademy
Learn TypeScript: Type Narrowing,"Learn TypeScript: Type Narrowing
Gain insights into the runtime behavior of the TypeScript code by narrowing down union types.",Not applicable,1,Beginner,CodeAcademy
Velo by Wix: Fundamentals,"Velo by Wix: Fundamentals
Get up and running with a Wix account and quickly create a website that you can share.",Not applicable,1,Beginner,CodeAcademy
Learn jQuery: DOM Traversing,"Learn jQuery: DOM Traversing
Select HTML elements efficiently using jQuery methods to traverse the DOM.",Not applicable,1,Intermediate,CodeAcademy
Learn Testing for Web Development: Fundamentals,"Learn Testing for Web Development: Fundamentals
Build better and more maintainable web applications through test-driven development.",Not applicable,1,Intermediate,CodeAcademy
Learn React Router v6,"Learn React Router v6
Learn how to use the popular React Router library to easily create navigation components.",Not applicable,2,Intermediate,CodeAcademy
Learn jQuery: Effects and Event Handling,"Learn jQuery: Effects and Event Handling
Trigger jQuery effects when users interact with elements on the web page using event handlers.",Not applicable,1,Intermediate,CodeAcademy
Learn Handlebars,"Learn Handlebars
Learn to create semantic templates using a popular and lightweight templating engine, Handlebars!",Not applicable,2,Intermediate,CodeAcademy
Learn p5.js: Fundamentals,"Learn p5.js: Fundamentals
Generate visualizations and interactive experiences with p5.js, a popular JavaScript library for creative coding.",Not applicable,5,Intermediate,CodeAcademy
Learn jQuery: Styles,"Learn jQuery: Styles
Modify the CSS properties of an HTML element using jQuery style methods.",Not applicable,1,Intermediate,CodeAcademy
Learn Build Tools,"Learn Build Tools
Start creating your own professional web applications using build tools such as Webpack, esbuild, Parcel, and Vite.",Not applicable,Not applicable,Not applicable,CodeAcademy
Technical Interview Practice with JavaScript,"Technical Interview Practice with JavaScript
Learn key interview preparation skills and practice algorithmic problem-solving in JavaScript",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Phaser.js: Physics,"Learn Phaser.js: Physics
Make your Phaser game feel more like the real world by incorporating the rules of physics.",Not applicable,2,Intermediate,CodeAcademy
Learn CSS-in-JS,"Learn CSS-in-JS
Advance your CSS styling strategies with CSS-in-JS, a popular technique that allows programmers to write CSS styling in JavaScript.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Testing for Web Development: Model Testing,"Learn Testing for Web Development: Model Testing
Learn how to create the model layer of a web application using Mongoose and TDD.",Not applicable,2,Intermediate,CodeAcademy
Learn Testing for Web Development: Server Testing,"Learn Testing for Web Development: Server Testing
Use test-driven development to create a JavaScript server using the Express framework.",Not applicable,1,Intermediate,CodeAcademy
Velo by Wix: Interactivity,"Velo by Wix: Interactivity
Learn fundamental JavaScript syntax, including conditionals, functions, and scope, to work with Velo to further customize your Wix site.",Not applicable,6,Beginner,CodeAcademy
Velo by Wix: Working with Data,"Velo by Wix: Working with Data
Work with JavaScript collection types, arrays and objects and incorporate these skills into Velo.",Not applicable,6,Beginner,CodeAcademy
Learn Redux: Middleware and Thunks,"Learn Redux: Middleware and Thunks
Learn how to manage asynchronous operations and create Redux middleware and thunks to handle asynchronous actions.",Not applicable,1,Beginner,CodeAcademy
Learn p5.js: Interaction,"Learn p5.js: Interaction
Add interactivity to your p5.js sketch with mouse and keyboard functions.",Not applicable,2,Intermediate,CodeAcademy
Velo by Wix: Using Async Actions for the Backend,"Velo by Wix: Using Async Actions for the Backend
Integrate JavaScript asynchronous actions with Velo to create a backend.",Not applicable,4,Beginner,CodeAcademy
Velo by Wix: Creating a Full-Stack App,"Velo by Wix: Creating a Full-Stack App
Use your knowledge of JavaScript and Velo to create a full-stack application.",Not applicable,1,Beginner,CodeAcademy
Learn React Router v5,"Learn React Router v5
Do you have the basics of React down and feel ready to take the next step? Advance your React skills with React Router v5.",Not applicable,2,Beginner,CodeAcademy
Learn p5.js: Media,"Learn p5.js: Media
Add and manipulate media assets, such as images and videos, in your p5.js sketch.",Not applicable,2,Intermediate,CodeAcademy
Introduction to Back-End Programming,"Introduction to Back-End Programming
Explore the building blocks of back-end web architecture and server-side components.",Not applicable,1,Beginner,CodeAcademy
Full-Stack Engineer,"Full-Stack Engineer
A full-stack engineer can get a project done from start to finish, back-end to front-end.",Not applicable,Not applicable,Not applicable,CodeAcademy
Front-End Engineer,"Front-End Engineer
Front-end engineers work closely with designers to make websites beautiful, functional, and fast.",Not applicable,Not applicable,Not applicable,CodeAcademy
Back-End Engineer,"Back-End Engineer
Back-end developers deal with the hidden processes that run behind the scenes, building APIs and databases that power the front-end.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create a Back-End App with JavaScript,"Create a Back-End App with JavaScript
Learn how to build back-end web APIs using Express.js, Node.js, SQL, and a Node.js-SQLite database library.",Not applicable,Not applicable,Not applicable,CodeAcademy
"Build a Website with HTML, CSS, and GitHub Pages","Build a Website with HTML, CSS, and GitHub Pages
Learn the basics of web development to build your own website.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create a Front-End App with React,"Create a Front-End App with React
Learn to build front-end web apps with JavaScript and React.",Not applicable,Not applicable,Not applicable,CodeAcademy
Pass the Technical Interview with JavaScript,"Pass the Technical Interview with JavaScript
Learn about the computer science concepts of data structures and algorithms and build implementations from scratch in modern JavaScript.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build Web Apps with ASP.NET,"Build Web Apps with ASP.NET
Jumpstart your career with this skill path, first by learning the C# language, then building web apps with ASP.NET Core and the Razor Pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build Python Web Apps with Flask,"Build Python Web Apps with Flask
Learn how to code in Python, design and access databases, create interactive web applications, and share your apps with the world.",Not applicable,Not applicable,Not applicable,CodeAcademy
Pass the Technical Interview with Java,"Pass the Technical Interview with Java
Learn about the computer science concepts of data structures and algorithms and build implementations of each from scratch in modern Java.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create an Advanced Web App with React and Redux,"Create an Advanced Web App with React and Redux
Learn how to build advanced web applications with React and Redux.",Not applicable,Not applicable,Not applicable,CodeAcademy
Build Python Web Apps with Django,"Build Python Web Apps with Django
Django is an open-source Python web development framework that allows you to quickly create web apps using the plethora of tools provided.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create REST APIs with Spring and Java,"Create REST APIs with Spring and Java
By the end of this Skill Path, you will have created your very own API using the Spring framework and Java language.",Not applicable,Not applicable,Not applicable,CodeAcademy
Securing Express Applications,"Securing Express Applications
Learn how to defend against malicious attacks and improve user experiences using sessions, cookies, and password authentication.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn PHP,"Learn PHP
Learn the fundamentals of PHP, one of the most popular languages of modern web development.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn HTML,"Learn HTML
Start at the beginning by learning HTML basics — an important foundation for building and editing web pages.",Not applicable,7,Beginner,CodeAcademy
Learn JavaScript,"Learn JavaScript
Learn how to use JavaScript — a powerful and flexible programming language for adding website interactivity.",Not applicable,15,Beginner,CodeAcademy
Learn CSS,"Learn CSS
In this CSS tutorial, you’ll learn how to add CSS to visually transform HTML into eye-catching sites.",Not applicable,6,Beginner,CodeAcademy
Learn React,"Learn React
In this React course, you’ll build powerful interactive applications with one of the most popular JavaScript libraries.",Not applicable,13,Intermediate,CodeAcademy
Learn Lua,"Learn Lua
Learn the basics of Lua, a general-purpose programming language used for building games, web apps, and developer tools.",Not applicable,4,Beginner,CodeAcademy
Learn TypeScript,"Learn TypeScript
Learn TypeScript, a superset of JavaScript that adds types to make the language scale!",Not applicable,10,Intermediate,CodeAcademy
Learn Intermediate JavaScript,"Learn Intermediate JavaScript
Take your JavaScript knowledge to the next level by learning how to use advanced functions to create more efficient programs.",Not applicable,10,Intermediate,CodeAcademy
Learn the Command Line,"Learn the Command Line
Learn about the command line, starting with navigating and manipulating the file system, and ending with redirection and configuring the env",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Ruby,"Learn Ruby
Learn to program in Ruby, a ﬂexible and beginner-friendly language used to create sites like Codecademy.",Not applicable,9,Beginner,CodeAcademy
Learn Intermediate CSS,"Learn Intermediate CSS
Learn how to implement elegant transitions, create new layouts and serve users with dynamic needs.",Not applicable,13,Intermediate,CodeAcademy
Learn PHP: Introduction,"Learn PHP: Introduction
Learn about PHP, a programming language used in modern web development, and build a strong foundation in PHP by learning about basic syntax.",Not applicable,2,Beginner,CodeAcademy
Learn Git & GitHub,"Learn Git & GitHub
Use our beginner friendly Git course to integrate Git and GitHub and manage versions of your projects using Git branches.",Not applicable,Not applicable,Not applicable,CodeAcademy
How to Make a Website with NameCheap,"How to Make a Website with NameCheap
Explore HTML & CSS fundamentals as you build a website in this introductory web development course.",Not applicable,4,Beginner,CodeAcademy
Learn React: Introduction,"Learn React: Introduction
Build powerful interactive applications with React, a popular JavaScript library.",Not applicable,6,Beginner,CodeAcademy
Learn Node.js,"Learn Node.js
Learn about the different components of a web application's back-end and explore the Node.js JavaScript runtime environment.",Not applicable,5,Intermediate,CodeAcademy
Building Interactive JavaScript Websites,"Building Interactive JavaScript Websites
Learn the Document Object Model, the interface between JavaScript and HTML elements, and combine HTML, CSS, and JavaScript into exciting interactive sites!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn HTML: Fundamentals,"Learn HTML: Fundamentals
Build an important foundation for creating the structure and content for web pages.",Not applicable,2,Beginner,CodeAcademy
Learn Game Development with Phaser.js,"Learn Game Development with Phaser.js
Learn about the HTML5 game development framework that makes writing browser-based games a breeze.",Not applicable,6,Intermediate,CodeAcademy
Learn Bootstrap,"Learn Bootstrap
Give your website a clear layout and polished style—fast! Learn how to use one of the most popular front-end frameworks, Bootstrap 4!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Flexbox and Grid,"Learn CSS: Flexbox and Grid
Create elegant and flexible web page layouts with CSS flexbox and grid.",Not applicable,7,Beginner,CodeAcademy
Learn JavaScript: Fundamentals,"Learn JavaScript: Fundamentals
Learn how to control the flow of a program and use JavaScript to power dynamic behaviors on websites.",Not applicable,4,Beginner,CodeAcademy
Learn AngularJS 1.X,"Learn AngularJS 1.X
Learn how to easily build single-page web applications using this popular JavaScript framework.",Not applicable,6,Intermediate,CodeAcademy
Learn CSS: Introduction,"Learn CSS: Introduction
Learn how to use CSS (Cascading Style Sheets) to style and visually organize HTML pages.",Not applicable,2,Beginner,CodeAcademy
Learn PHP: Form Handling and Validation,"Learn PHP: Form Handling and Validation
Learn how to handle HTML forms and validate user data before storing it in a database.",Not applicable,4,Beginner,CodeAcademy
Learn Spring,"Learn Spring
Learn how to build an API using the Spring framework and Java programming language.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Vue.js,"Learn Vue.js
Learn how to make front-end web apps with ease using Vue.js, an increasingly popular JavaScript front-end framework.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn HTML: Forms,"Learn HTML: Forms
Learn how to create HTML forms with various input fields to collect and validate user data.",Not applicable,2,Beginner,CodeAcademy
Learn TypeScript: Fundamentals,"Learn TypeScript: Fundamentals
Apply the JavaScript syntax to TypeScript’s type system to give your code more structure.",Not applicable,1,Beginner,CodeAcademy
Introduction to DevOps,"Introduction to DevOps
DevOps is a culture of collaboration between Development and Operations teams that is supported by a variety of practices and tools.",Not applicable,2,Beginner,CodeAcademy
Learn jQuery,"Learn jQuery
Learn the basics of jQuery, a JavaScript library that allows you to easily add dynamic behavior to static web pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn MongoDB,"Learn MongoDB
Learn how to work with NoSQL databases and run basic CRUD operations in this introduction to MongoDB.",Not applicable,5,Beginner,CodeAcademy
Learn Express,"Learn Express
Learn how to make back-end apps and APIs using the popular Express.js framework",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript: Asynchronous Programming,"Learn JavaScript: Asynchronous Programming
Create efficient asynchronous programs using Promises and the async/await syntax.",Not applicable,3,Beginner,CodeAcademy
Learn PHP: Functions,"Learn PHP: Functions
Learn how to use built-in PHP functions to complete common (and some niche) tasks and create your own functions to reuse blocks of code.",Not applicable,3,Beginner,CodeAcademy
Learn CSS: Box Model and Layout,"Learn CSS: Box Model and Layout
Use the box model to fine tune display and positioning of HTML elements.",Not applicable,2,Beginner,CodeAcademy
Learn Ruby on Rails,"Learn Ruby on Rails
Learn the basics of building applications with this convenient and powerful web development framework.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Transitions and Animations,"Learn CSS: Transitions and Animations
Learn how to make your website shake, slide, and grow with CSS transitions.",Not applicable,1,Beginner,CodeAcademy
"Learn Go: Loops, Arrays, Maps, and Structs","Learn Go: Loops, Arrays, Maps, and Structs
Learn about important Go concepts such as loops, arrays, maps, and structs!",Not applicable,3,Beginner,CodeAcademy
Learn HTML: Semantic HTML,"Learn HTML: Semantic HTML
Learn how to use Semantic HTML to create cleaner, more accessible web pages.",Not applicable,1,Beginner,CodeAcademy
