Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
How to Get Into Cloud Computing,"Explain current applications of cloud computing, articulate associated challenges, and recognise the distinctions between cloud computing roles.Identify various roles in cloud computing and list essential skills for success in those roles.Describe the technical, social, legal, and ethical challenges in cloud computing.Highlight specialist skills and provide real-world examples of cloud implementation. Career Development, Cloud Computing Week 1: Introduction to cloud computing and the roles available, Week 2. Real-world examples of the cloud and the skills required to be part of it Information Technology",0.0,5.0,Beginner,Coursera,"Explain current applications of cloud computing, articulate associated challenges, and recognise the distinctions between cloud computing roles.Identify various roles in cloud computing and list essential skills for success in those roles.Describe the technical, social, legal, and ethical challenges in cloud computing.Highlight specialist skills and provide real-world examples of cloud implementation. Career Development, Cloud Computing Week 1: Introduction to cloud computing and the roles available, Week 2. Real-world examples of the cloud and the skills required to be part of it Information Technology",How to Get Into Cloud Computing
Predictive Modeling and Transforming Clinical Practice,"Not specified Not specified Introduction: Clinical Prediction Models, Tools: Ensuring Model Usability, Techniques: Model Implementation and Sustainability, Techniques: Data Selection, Model Building, and Evaluation, Practical Application: Developing a Clinical Prediction Model Information Technology",0.0,11.0,Intermediate,Coursera,"Not specified Not specified Introduction: Clinical Prediction Models, Tools: Ensuring Model Usability, Techniques: Model Implementation and Sustainability, Techniques: Data Selection, Model Building, and Evaluation, Practical Application: Developing a Clinical Prediction Model Information Technology",Predictive modeling and transforming clinical practice
AWS: Networking,"Not specified Amazon Virtual Private Cloud (Amazon VPC) Basic features of Amazon VPC, Advanced features of Amazon VPC Information Technology",0.0,5.0,Beginner,Coursera,"Not specified Amazon Virtual Private Cloud (Amazon VPC) Basic features of Amazon VPC, Advanced features of Amazon VPC Information Technology",AWS: Networking
Identifying Patient Populations,"Create a computational phenotyping algorithmAssess algorithm performance in the context of analytic goal.Create combinations of at least three data types using boolean logicExplain the impact of individual data type performance on computational phenotyping. Not specified Introduction: Identifying Patient Populations, Tools: Clinical Data Types, Techniques: Data Manipulations and Combinations, Techniques: Algorithm Selection and Portability, Practical Application: Develop a Computational Phenotyping Algorithm to Identify Patients with Hypertension Information Technology",4.4,13.0,Intermediate,Coursera,"Create a computational phenotyping algorithmAssess algorithm performance in the context of analytic goal.Create combinations of at least three data types using boolean logicExplain the impact of individual data type performance on computational phenotyping. Not specified Introduction: Identifying Patient Populations, Tools: Clinical Data Types, Techniques: Data Manipulations and Combinations, Techniques: Algorithm Selection and Portability, Practical Application: Develop a Computational Phenotyping Algorithm to Identify Patients with Hypertension Information Technology",Identifying Patient Populations
Create AWS EC2 Virtual Machine Using AWS console,"Launch an Amazon EC2 InstanceConnect to Amazon EC2 Instance via SSHTerminate Amazon EC2 Instance aws, ssh, aws console, virtual server, EC2 Learn step-by-step Information Technology",4.5,1.0,Beginner,Coursera,"Launch an Amazon EC2 InstanceConnect to Amazon EC2 Instance via SSHTerminate Amazon EC2 Instance aws, ssh, aws console, virtual server, EC2 Learn step-by-step Information Technology",Create AWS EC2 Virtual Machine Using AWS console
Introduction to Generative AI - Português Brasileiro,Definir a IA generativaExplicar como a IA generativa funcionaDescrever os tipos de modelo de IA generativaDescrever os aplicativos de IA generativa Not specified Introdução à IA generativa Information Technology,0.0,1.0,Beginner,Coursera,"Define generative AI
Explain how generative AI works
Describe the types of generative AI models
Describe the applications of generative AI.",Introdução à Inteligência Artificial Generativa
RESTful Web Services with JAX-RS,"Not specified Enterprise Software, JAX-RS, Curl, Java, Representational State Transfer (REST) JAX-RS RESTful Web Services, Creating Web Services Information Technology",4.4,8.0,Beginner,Coursera,"Not specified Enterprise Software, JAX-RS, Curl, Java, Representational State Transfer (REST) JAX-RS RESTful Web Services, Creating Web Services Information Technology",RESTful Web Services with JAX-RS
Cloud Computing Primer: Platform as a Service (PaaS),"Differentiate between platform and platform managementDifferentiate a public PaaS cloud from a private PaaS cloudExplore a mock environment of a PaaS cloud computing model through a demo engagement Cloud Platforms, Platform As A Service (PAAS), Cloud Computing Cloud Computing Primer, PaaS Considerations & Management, PaaS Environment & Adoption, PaaS Demo Information Technology",0.0,6.0,Beginner,Coursera,"Differentiate between platform and platform managementDifferentiate a public PaaS cloud from a private PaaS cloudExplore a mock environment of a PaaS cloud computing model through a demo engagement Cloud Platforms, Platform As A Service (PAAS), Cloud Computing Cloud Computing Primer, PaaS Considerations & Management, PaaS Environment & Adoption, PaaS Demo Information Technology",Cloud Computing Primer: Platform as a Service (PaaS)
Burp Suite للمبتدئين: مقدمة في اختبار الاختراق,"Not specified Burpsuite, اختبار الاختراق ملخص المشروع Information Technology",0.0,1.0,Beginner,Coursera,"Burpsuite not specified, penetration testing project summary Information Technology",Burp Suite for Beginners: An Introduction to Penetration Testing
Build a Data Warehouse in AWS,"Working with AWS services, SQL, Data warehousing, Amazon Redshift, Amazon Redshift Serverless,  Redshift Spectrum, and  ETL in Amazon Redshift. Deploy and manage data warehouses with AWS services., Apply data security measures using AWS IAM, Illustrate complex queries for efficient data analysis, Apply expertise in designing and implementing ETL processes Introduction to AWS Services, Empowering Data Warehousing using SQL and AWS, Fundamentals of Amazon Redshift, Build a Data Warehouse in Amazon Redshift Information Technology",0.0,15.0,Intermediate,Coursera,"Working with AWS services, SQL, Data warehousing, Amazon Redshift, Amazon Redshift Serverless,  Redshift Spectrum, and  ETL in Amazon Redshift. Deploy and manage data warehouses with AWS services., Apply data security measures using AWS IAM, Illustrate complex queries for efficient data analysis, Apply expertise in designing and implementing ETL processes Introduction to AWS Services, Empowering Data Warehousing using SQL and AWS, Fundamentals of Amazon Redshift, Build a Data Warehouse in Amazon Redshift Information Technology",Build a Data Warehouse in AWS
Hosting SQL Server & Database with Azure,"Create and host a SQL Server on AzureCreate a SQL Database with sample data and explore all kinds of deployment and pricing optionsConnect the SQL database with Microsoft SQL Server Management Studio and use a sample SQL query to explore the data sql database, Microsoft Azure, SQL Server, SQL, Sql Server Management Studio (SSMS) Learn step-by-step Information Technology",0.0,1.0,Beginner,Coursera,"Create and host a SQL Server on AzureCreate a SQL Database with sample data and explore all kinds of deployment and pricing optionsConnect the SQL database with Microsoft SQL Server Management Studio and use a sample SQL query to explore the data sql database, Microsoft Azure, SQL Server, SQL, Sql Server Management Studio (SSMS) Learn step-by-step Information Technology",Hosting SQL Server & Database with Azure
Intel Telco Cloud Transformation,"Edge ComputingRadio Access NetworkWireless Core Network Edge Computing, Wireless Core Network, Radio Access Network, Cloud Native Telco Cloud Transformation\u200b, Edge Computing, Radio Access Network (RAN), Wireless Core Network Information Technology",0.0,20.0,Beginner,Coursera,"Edge ComputingRadio Access NetworkWireless Core Network Edge Computing, Wireless Core Network, Radio Access Network, Cloud Native Telco Cloud Transformation\u200b, Edge Computing, Radio Access Network (RAN), Wireless Core Network Information Technology",Intel Telco Cloud Transformation
Launch an auto-scaling AWS EC2 virtual machine,"Create a launch templateCreate an Auto Scaling groupVerify & terminate your Auto Scaling group aws, Cloud, virtualmachine, Autoscaling, EC2 Learn step-by-step Information Technology",4.7,2.0,Intermediate,Coursera,"Create a launch templateCreate an Auto Scaling groupVerify & terminate your Auto Scaling group aws, Cloud, virtualmachine, Autoscaling, EC2 Learn step-by-step Information Technology",Launch an auto-scaling AWS EC2 virtual machine
Routing Protocols Fundamentals using Cisco Packet Tracer,"In this Guided Project, you will be able to create your network topology using Cisco packet tracer.In this Guided Project, you will be able to  apply basic configurations on network devices.In this Guided Project, you will be able to apply basic configurations on network devices. osi layers, Network Topology, Cisco Routers, network Learn step-by-step Information Technology",4.5,1.0,Intermediate,Coursera,"In this Guided Project, you will be able to create your network topology using Cisco packet tracer.In this Guided Project, you will be able to  apply basic configurations on network devices.In this Guided Project, you will be able to apply basic configurations on network devices. osi layers, Network Topology, Cisco Routers, network Learn step-by-step Information Technology",Routing Protocols Fundamentals using Cisco Packet Tracer
Criatividade e Inovação Organizacional,"Not specified Startups, Inovação, Estratégia organizacional, Transformação digital, Empreendedorismo Estratégia e a Inovação nas Empresas, Empreendedorismo e as Startups, Ferramentas para a Inovação, Inovação e a Transformação Digital Information Technology",4.5,31.0,Beginner,Coursera,"Not specified Startups, Innovation, Organizational Strategy, Digital Transformation, Strategic Entrepreneurship and Innovation in Companies, Entrepreneurship and Startups, Tools for Innovation, Innovation and Digital Transformation Information Technology",Creativity and Organizational Innovation
AWS CodePipeline Beginner's Guide,"Understand AWS CodePipeline, AWS CodeCommit, AWS CodeBuild and AWS CodeDeploy Build Your Application using AWS CodeBuild and Deploy on S3 using AWS CodePipelineDeploy Sample  Application on EC2 instance using AWS CodeDeploy AWS CodeBuild, AWS CodePipeline, AWS CodeDeploy, CICD Pipeline, AWS CodeCommit Learn step-by-step Information Technology",4.6,2.0,Beginner,Coursera,"Understand AWS CodePipeline, AWS CodeCommit, AWS CodeBuild, and AWS CodeDeploy. Build your application using AWS CodeBuild and deploy it on S3 using AWS CodePipeline. Deploy a sample application on an EC2 instance using AWS CodeDeploy. Learn step-by-step about AWS CodeBuild, AWS CodePipeline, AWS CodeDeploy, CICD Pipeline, and AWS CodeCommit in Information Technology.",AWS CodePipeline Beginner's Guide
Create a Virtual Machine Using AWS EC2,"Create two Virtual Machines Using Amazon Web ServicesTest and Run a Virtual Machine in Amazon Web Services amazon, aws, Virtual Machine, Windows, Linux Learn step-by-step Information Technology",4.0,2.0,Beginner,Coursera,"Create two Virtual Machines Using Amazon Web ServicesTest and Run a Virtual Machine in Amazon Web Services amazon, aws, Virtual Machine, Windows, Linux Learn step-by-step Information Technology",Create a Virtual Machine Using AWS EC2
Interact with Terraform Modules,"Use a module from the RegistryBuild a module Network Security, Navigating, configuration Not specified Information Technology",0.0,1.0,Beginner,Coursera,"Use a module from the RegistryBuild a module Network Security, Navigating, configuration Not specified Information Technology",Interact with Terraform Modules
Developing Applications with Cloud Run on Google Cloud: Fundamentals,"Understand the fundamentals of Cloud Run that include the resource model, container lifecycle, and autoscaling.Develop and test applications locally before deploying to Cloud Run.Use service identity and IAM with Cloud Run.Integrate Cloud Run applications with Google Cloud services. Not specified Course Introduction, Fundamentals of Cloud Run, Service Identity and Authentication, Application Development, Testing, and Integration, Course Review Information Technology",0.0,4.0,Beginner,Coursera,"Understand the fundamentals of Cloud Run that include the resource model, container lifecycle, and autoscaling.Develop and test applications locally before deploying to Cloud Run.Use service identity and IAM with Cloud Run.Integrate Cloud Run applications with Google Cloud services. Not specified Course Introduction, Fundamentals of Cloud Run, Service Identity and Authentication, Application Development, Testing, and Integration, Course Review Information Technology",Developing Applications with Cloud Run on Google Cloud: Fundamentals
Cloud Computing Primer: Infrastructure as a Service (IaaS),"Provide three components that are important to consider when selecting a virtual machineProvide at least three different cloud financial model examples and give one benefit of eachEngage in a mock experience of an IaaS cloud computing model through a demo infrastructure as a service, Cloud Infrastructure, Cloud Computing Cloud Computing Primer, IaaS Considerations & Exploration, IaaS Providers & Adoption, IaaS Demo Information Technology",4.5,6.0,Beginner,Coursera,"Please provide three important components to consider when selecting a virtual machine. Also, provide at least three different examples of cloud financial models and one benefit of each. Lastly, participate in a simulated experience of an IaaS cloud computing model through a demonstration of infrastructure as a service, Cloud Infrastructure, Cloud Computing Cloud Computing Primer, IaaS Considerations & Exploration, IaaS Providers & Adoption, and IaaS Demo Information Technology.",Cloud Computing Primer: Infrastructure as a Service (IaaS)
Setting Up Your Sale,"Identify strategies for conveying insights to the right contact within the customer organization in a compelling manner.Apply probing and drill-down questioning to uncover further important customer information.  Outside Sales, Customer Relationship Management (CRM), Sales Presentation, Inside Sales, Career Development Lead the Sale with Insight, IT Sales Technical Foundations, ""Uncover the Customers Needs"" Information Technology",0.0,6.0,Beginner,Coursera,"Identify strategies for conveying insights to the right contact within the customer organization in a compelling manner.Apply probing and drill-down questioning to uncover further important customer information.  Outside Sales, Customer Relationship Management (CRM), Sales Presentation, Inside Sales, Career Development Lead the Sale with Insight, IT Sales Technical Foundations, ""Uncover the Customers Needs"" Information Technology",Setting Up Your Sale
Data Processing with Azure,"Configure batch processing with Databricks and Data Factory on AzureUse ETL and ELT to load and transform dataCreate linked services and identify pipelines for data stored within Data FactoryExplain Data Virtualization in PolyBase  Microsoft Azure, Big Data, Data Analysis, Data Lake, Data Factory Introduction, Section 1 - Batch Processing with Databricks and Data Factory on Azure, Section 2 - Creating Pipelines and Activities, Section 3 - Link Services and Datasets, Section 4 - Schedules and Triggers, Section 5 - Selecting Windowing Functions, Section 6 - Configuring Input and Output for Streaming Data Solutions, Section 7 - ELT versus ETL in Polybase Information Technology",3.7,12.0,Intermediate,Coursera,"Configure batch processing with Databricks and Data Factory on AzureUse ETL and ELT to load and transform dataCreate linked services and identify pipelines for data stored within Data FactoryExplain Data Virtualization in PolyBase  Microsoft Azure, Big Data, Data Analysis, Data Lake, Data Factory Introduction, Section 1 - Batch Processing with Databricks and Data Factory on Azure, Section 2 - Creating Pipelines and Activities, Section 3 - Link Services and Datasets, Section 4 - Schedules and Triggers, Section 5 - Selecting Windowing Functions, Section 6 - Configuring Input and Output for Streaming Data Solutions, Section 7 - ELT versus ETL in Polybase Information Technology",Data Processing with Azure
Oracle Cloud Infrastructure Operations Professional,"Operations management from the CLI consoleAutomation using Terraform Ansible Resource ManagementDeep Dive into SecurityTroubleshooting in OCI Network Security Architecture: VCN and Load balancer and DNS, Use OCI CLI to create and discover and terminate resources, Create shell scripts using OCI CLI, Use Oracle Resource Manager Security and Governance in OCI, Automation in OCI, Application Deployment and Disaster Recovery in OCI, Troubleshooting and Monitoring, Next Steps: Certification Information Technology",4.8,16.0,Beginner,Coursera,"Operations management from the CLI consoleAutomation using Terraform Ansible Resource ManagementDeep Dive into SecurityTroubleshooting in OCI Network Security Architecture: VCN and Load balancer and DNS, Use OCI CLI to create and discover and terminate resources, Create shell scripts using OCI CLI, Use Oracle Resource Manager Security and Governance in OCI, Automation in OCI, Application Deployment and Disaster Recovery in OCI, Troubleshooting and Monitoring, Next Steps: Certification Information Technology",Oracle Cloud Infrastructure Operations Professional
Aruba Network Automation Basics ,"Not specified Python Programming, Computer Network, Representational State Transfer (REST), network automation, Ansible Introduction to Network Automation, Automation in Aruba Products Information Technology",0.0,2.0,Beginner,Coursera,"Not specified Python Programming, Computer Network, Representational State Transfer (REST), network automation, Ansible Introduction to Network Automation, Automation in Aruba Products Information Technology",Aruba Network Automation Basics 
Interagir com sistemas operativos,"Not specified Powershell, Sistemas de ficheiros do Linux, Linux, Interface de comandos Navegar no sistema, Utilizadores e autorizações, Gestão de pacotes e software, Sistemas de ficheiros, Gestão de processos, Sistemas operativos na prática Information Technology",4.9,35.0,Beginner,Coursera,"Not specified Powershell, Linux file systems, Linux, Command line interface Navigating the system, Users and permissions, Package and software management, File systems, Process management, Operating systems in practice Information Technology",Interacting with operating systems
Realidad Aumentada,"Not specified Not specified Curso-taller ""Desarrollo de Realidad Aumentada"", Módulo 1: Introducción a Unity 3D, Módulo 2: Diseño de interfaz de usuario, Módulo 3: Programación en Unity 3D, Módulo 4: Configuración de modelos 3D, Módulo 5: Resumen de Conocimientos Information Technology",0.0,6.0,Beginner,Coursera,"Not specified Not specified Workshop ""Augmented Reality Development"", Module 1: Introduction to Unity 3D, Module 2: User Interface Design, Module 3: Programming in Unity 3D, Module 4: 3D Model Configuration, Module 5: Knowledge Summary Information Technology",Augmented Reality
Managing Terraform State,"Create a local backend and Create a Cloud Storage backend.Refresh your Terraform state and Import a Terraform configuration.
Manage the imported configuration with Terraform. Network Analysis, Operating Systems, configuration Not specified Information Technology",0.0,1.0,Beginner,Coursera,"Create a local backend and Create a Cloud Storage backend.Refresh your Terraform state and Import a Terraform configuration.
Manage the imported configuration with Terraform. Network Analysis, Operating Systems, configuration Not specified Information Technology",Managing Terraform State
Introduction to Generative AI - Français,"Définir l'IA générativeExpliquer son fonctionnementDécrire les types de modèles d'IA générativeDécrire les mises en pratique d'une telle IA Not specified ""Introduction à lIA Générative"" Information Technology",0.0,1.0,Beginner,Coursera,"Define generative AI
Explain how it works
Describe the types of generative AI models
Describe the practical applications of such AI.",Introduction to Generative AI - French
Безопасность в IT: искусство борьбы с темными силами,"Not specified Кибербезопасность, Шифрование, Сетевая безопасность, Защита в сетях Wi-Fi Угрозы безопасности, Шифрование, Процессы, связанные с обеспечением защиты данных, Безопасные сети, Эшелонированная оборона, IT-безопасность – дело каждого! Information Technology",4.9,28.0,Beginner,Coursera,"Cybersecurity, Encryption, Network Security, Wi-Fi Network Protection, Security Threats, Encryption, Data Protection Processes, Secure Networks, Layered Defense, IT Security - Everyone's Business! Information Technology",IT Security: The Art of Fighting Dark Forces
Configure and Verify EIGRP,"Configure EIGRP on Cisco routers.Troubleshoot EIGRP connectivity issues.Verify EIGRP routes on Cisco routers. Packet Tracer, Information Technology, Computer Networks, ccna, Cisco Ios Learn step-by-step Information Technology",0.0,2.0,Intermediate,Coursera,"Configure EIGRP on Cisco routers.Troubleshoot EIGRP connectivity issues.Verify EIGRP routes on Cisco routers. Packet Tracer, Information Technology, Computer Networks, ccna, Cisco Ios Learn step-by-step Information Technology",Configure and Verify EIGRP
Creating Azure Serverless Functions in a Real-World Scenario,"Understand the Azure Functions and Serverless Architecture on Azure CloudDeveloping Microservices that uses Serverless Functions and NoSQL DBDeveloping an HTML Front-end that use Serverless Functions Microsoft Azure, Microservices, Cloud Computing, Devops, serverless Learn step-by-step Information Technology",0.0,1.0,Intermediate,Coursera,"Understand the Azure Functions and Serverless Architecture on Azure CloudDeveloping Microservices that uses Serverless Functions and NoSQL DBDeveloping an HTML Front-end that use Serverless Functions Microsoft Azure, Microservices, Cloud Computing, Devops, serverless Learn step-by-step Information Technology",Creating Azure Serverless Functions in a Real-World Scenario
Cloud Composer: Qwik Start - Console,"Use Cloud Console to create the Cloud Composer environmentView and run the DAG (Directed Acyclic Graph) in the Airflow web interfaceView the results of the wordcount job in storage. Data Analysis, Workflow, Airflow web, Cloud Composer, DAG Not specified Information Technology",0.0,1.0,Beginner,Coursera,"Use Cloud Console to create the Cloud Composer environmentView and run the DAG (Directed Acyclic Graph) in the Airflow web interfaceView the results of the wordcount job in storage. Data Analysis, Workflow, Airflow web, Cloud Composer, DAG Not specified Information Technology",Cloud Composer: Qwik Start - Console
AWS: Security and Cost Optimization strategies,"Not specified AWS pay-as-you-go model Cost Optimization in AWS, Security Concepts in AWS Information Technology",0.0,4.0,Beginner,Coursera,"Not specified AWS pay-as-you-go model Cost Optimization in AWS, Security Concepts in AWS Information Technology",AWS: Security and Cost Optimization strategies
Getting Started with Google Kubernetes Engine - Español,"Comprender las diferencias entre las plataformas de Google CloudComprender los componentes y la arquitectura de KubernetesIdentificar cómo Google administra la organización de KubernetesCrear y administrar clústeres de Google Kubernetes Engine con la consola de Google Cloud y los comandos de gcloud/kubectl Not specified Introducción al curso, Introducción a Google Cloud, Introducción a los contenedores y Kubernetes, Arquitectura de Kubernetes, Operaciones de Kubernetes, Resumen del curso Information Technology",4.6,6.0,Intermediate,Coursera,"Understanding the differences between Google Cloud platformsUnderstanding the components and architecture of KubernetesIdentifying how Google manages the organization of KubernetesCreating and managing Google Kubernetes Engine clusters with the Google Cloud console and gcloud/kubectl commandsNot specifiedCourse introduction, Introduction to Google Cloud, Introduction to containers and Kubernetes, Kubernetes architecture, Kubernetes operations, Course summary Information Technology",Getting Started with Google Kubernetes Engine - Spanish
Competencias y recursos básicos para entornos digitales,"- Adquirir competencias y conocer recursos audiovisuales básicos para entornos digitales.

 Not specified Primeros pasos en aplicaciones para entornos digitales, Inicios del periodismo con dispositivos móviles y videos digitales, Grabaciones con dispositivos móviles, ¿Qué se está realizando hoy en redes sociales y en la web?, Herramientas para mejorar la comunicación presencial online Information Technology",4.9,4.0,Beginner,Coursera,"- Acquiring skills and learning basic audiovisual resources for digital environments.
- First steps in applications for digital environments, Beginning of journalism with mobile devices and digital videos, Recordings with mobile devices, What is being done today on social networks and on the web?, Tools to improve online face-to-face communication Information Technology",Competencies and basic resources for digital environments
AWS: Data Management and Backups,"Not specified amazon s3, AWS Storage Gateway Data Storage and Data Management, Data Backups and Troubleshooting Information Technology",0.0,4.0,Beginner,Coursera,"Not specified amazon s3, AWS Storage Gateway Data Storage and Data Management, Data Backups and Troubleshooting Information Technology",AWS: Data Management and Backups
Getting Started with Chef Cookbooks,"Introduction to Chef Cookbook and its setup and configuration.Gain comprehensive understanding of Chef CookbookExplore key aspects necessary to become proficient in managing infrastructure as code using ChefGenerate Security, compliance , maintenance and troubleshooting. Cloud, IaC, Cookbooks, Chef, Automation Chef Cookbook: Introduction and Setup, Create and Generate Chef Cookbooks, Chef Cookbook: Advanced Topics Information Technology",0.0,6.0,Beginner,Coursera,"Introduction to Chef Cookbook and its setup and configuration.Gain comprehensive understanding of Chef CookbookExplore key aspects necessary to become proficient in managing infrastructure as code using ChefGenerate Security, compliance , maintenance and troubleshooting. Cloud, IaC, Cookbooks, Chef, Automation Chef Cookbook: Introduction and Setup, Create and Generate Chef Cookbooks, Chef Cookbook: Advanced Topics Information Technology",Getting Started with Chef Cookbooks
Leadership in Interprofessional Informatics ,"Not specified Leadership Dynamics, Professional Development The Who What When Where and Why of Leadership in Interprofessional Informatics, Team Fundamentals, Team Evolution and Dynamics, Theory of Collective Impact for Interprofessional Informatics Leadership Success, The Future of Interprofessional Informatics Leadership, Building Your Nursing Informatics Leadership Portfolio Information Technology",4.4,27.0,Intermediate,Coursera,The text is already in English.,Leadership in Interprofessional Informatics 
Linux on LinuxONE,"You'll learn about the hardware, architecture, networking, storage, and AI, Security, and Cloud capabilities.    Not specified Introduction, Virtualization, Applying Architecture, Accelerators, Final Assessment Information Technology",4.6,1.0,Beginner,Coursera,"You'll learn about the hardware, architecture, networking, storage, and AI, Security, and Cloud capabilities.    Not specified Introduction, Virtualization, Applying Architecture, Accelerators, Final Assessment Information Technology",Linux on LinuxONE
RESTful Microservices Performance Monitoring with Actuators,"Understand, Configure and Access Actuator Default and Detailed Health Endpoint, Info EndPoint, Metrics EndPointExposing all the Actuator hidden endpoints and customising which endpoints to expose, changing actuator base url to custom urlPractical industry scenario for most relevant actuator Endpoints Actuators, Spring Boot Framework, Practical Industry Scenarios, Swagger UI, Performance Monitoring Learn step-by-step Information Technology",0.0,1.0,Intermediate,Coursera,"Understand, Configure and Access Actuator Default and Detailed Health Endpoint, Info EndPoint, Metrics EndPointExposing all the Actuator hidden endpoints and customising which endpoints to expose, changing actuator base url to custom urlPractical industry scenario for most relevant actuator Endpoints Actuators, Spring Boot Framework, Practical Industry Scenarios, Swagger UI, Performance Monitoring Learn step-by-step Information Technology",RESTful Microservices Performance Monitoring with Actuators
Операционные системы и вы: как стать опытным пользователем,"Not specified Powershell, Интерфейс командной строки, Файловые системы Linux, Linux Навигация в системе, Пользователи и разрешения, Управление пакетами и программным обеспечением, Файловые системы, Управление процессами, Работа с операционными системами Information Technology",4.8,35.0,Beginner,Coursera,"Powershell, Command Line Interface, Linux File Systems, Linux System Navigation, Users and Permissions, Package and Software Management, File Systems, Process Management, Working with Operating Systems Information Technology",Operating Systems and You: How to Become an Experienced User
JavaScript Security Part 2," Expressions  Prototype Pollution Ecosystem Modules (npm) and Supply Chain Not specified Expressions, Prototype Pollution, Ecosystem Modules (npm) and Supply Chain Information Technology",0.0,3.0,Intermediate,Coursera," Expressions  Prototype Pollution Ecosystem Modules (npm) and Supply Chain Not specified Expressions, Prototype Pollution, Ecosystem Modules (npm) and Supply Chain Information Technology",JavaScript Security Part 2
Azure Networking Fundamentals,"Not specified Designing Scalable and Resilient Azure Network Architectures, Monitoring and Troubleshooting Azure Networking, Implementing Network Security in Azure, Configuring and Managing Azure Virtual Networks, Azure Networking Concepts Introduction to Azure Networking, Azure Virtual Network Connectivity, Azure Load Balancing, Network Security and Monitoring in Azure Information Technology",0.0,7.0,Beginner,Coursera,"Not specified Designing Scalable and Resilient Azure Network Architectures, Monitoring and Troubleshooting Azure Networking, Implementing Network Security in Azure, Configuring and Managing Azure Virtual Networks, Azure Networking Concepts Introduction to Azure Networking, Azure Virtual Network Connectivity, Azure Load Balancing, Network Security and Monitoring in Azure Information Technology",Azure Networking Fundamentals
Big Data Analytical Platform on Alibaba Cloud ,"Learn the Big Data TheoryTake data in different formats to Put in Alibaba Cloud Big Data ProductsAnalyze Sets of Data to produce meaningful conclusionsDraw Graphs and Tables to demonstrate the analysis of Big Data Results Not specified Intro to Hadoop, Hadoop on Alibaba Cloud, Big Data Product Overview, MaxCompute Basic, MaxCompute SQL, MaxCompute UDF, MaxCompute Security, Dataworks Basic , Data Visualization, PAI Overview Information Technology",4.4,12.0,Intermediate,Coursera,"Learn the Big Data TheoryTake data in different formats to Put in Alibaba Cloud Big Data ProductsAnalyze Sets of Data to produce meaningful conclusionsDraw Graphs and Tables to demonstrate the analysis of Big Data Results Not specified Intro to Hadoop, Hadoop on Alibaba Cloud, Big Data Product Overview, MaxCompute Basic, MaxCompute SQL, MaxCompute UDF, MaxCompute Security, Dataworks Basic , Data Visualization, PAI Overview Information Technology",Big Data Analytical Platform on Alibaba Cloud 
Working with MySQL DB instance using AWS RDS,"Launch a MySQL DB instance using Amazon RDSConnect to MySQL DB Instance via MySQL clientTerminate MySQL DB Instance aws, rds, VPC, MySQL, dbeaver Learn step-by-step Information Technology",4.7,1.0,Beginner,Coursera,"Launch a MySQL DB instance using Amazon RDSConnect to MySQL DB Instance via MySQL clientTerminate MySQL DB Instance aws, rds, VPC, MySQL, dbeaver Learn step-by-step Information Technology",Working with MySQL DB instance using AWS RDS
Configure Standard Access Lists on Cisco Routers,"Identify the difference between standard inbound and outbound access lists.Configure inbound and outbound access lists on Cisco routers.Setup access list to permit exclusive traffic on Cisco routers. Information Technology, Computer Networks, ccna, Cisco-IOS Learn step-by-step Information Technology",0.0,2.0,Intermediate,Coursera,"Identificar la diferencia entre listas de acceso estándar entrantes y salientes. Configurar listas de acceso entrantes y salientes en enrutadores Cisco. Configurar listas de acceso para permitir tráfico exclusivo en enrutadores Cisco. Tecnología de la Información, Redes de Computadoras, ccna, Cisco-IOS Aprende paso a paso Tecnología de la Información.",Configure Standard Access Lists on Cisco Routers
Working with Azure Data Storage,"Create a storage account using the Azure portalCreate an Azure Data Lake Store Gen 2 using the portalUpload data into the Data Lake Storage Gen2 using Azure Storage Explorer and copy data using Azure Data Factory Azure Data Lake Account Creation, Azure Storage Account Creation Learn step-by-step Information Technology",4.2,2.0,Beginner,Coursera,"Create a storage account using the Azure portalCreate an Azure Data Lake Store Gen 2 using the portalUpload data into the Data Lake Storage Gen2 using Azure Storage Explorer and copy data using Azure Data Factory Azure Data Lake Account Creation, Azure Storage Account Creation Learn step-by-step Information Technology",Working with Azure Data Storage
Getting Started with Elasticsearch on Google Cloud,"Install a self-managed Elastic Stack (Elasticsearch and Kibana)Install and configure Metricbeat and Filebeat to send system metrics and logs to ElasticsearchLaunch and learn about Kibana to visualize the ingested data Database (DBMS), Google Cloud Platform, System Software Not specified Information Technology",0.0,1.0,Beginner,Coursera,"Install a self-managed Elastic Stack (Elasticsearch and Kibana)Install and configure Metricbeat and Filebeat to send system metrics and logs to ElasticsearchLaunch and learn about Kibana to visualize the ingested data Database (DBMS), Google Cloud Platform, System Software Not specified Information Technology",Getting Started with Elasticsearch on Google Cloud
Introduction to AWS Elastic File System,"Creating an Elastic File System (EFS).Creating a text file in EFS via EC2 in an Availablity zone inside a VPC Accessing the same text file from a different EC2 in another Availablity Zone inside the VPC Information Privacy, Cloud Computing, Networking, Data Management, Scaling Learn step-by-step Information Technology",0.0,2.0,Beginner,Coursera,"Creating an Elastic File System (EFS).Creating a text file in EFS via EC2 in an Availablity zone inside a VPC Accessing the same text file from a different EC2 in another Availablity Zone inside the VPC Information Privacy, Cloud Computing, Networking, Data Management, Scaling Learn step-by-step Information Technology",Introduction to AWS Elastic File System
