Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
Oracle EBS Essentials Course (Hands on in R12.2.8),"Oracle EBS Essentials Course (Hands on in R12.2.8)
New Hands On Course for EBS Essentials in R12.2.8",4.6,10 ,All Levels,Udemy
Learning Path: Microsoft System Center Configuration Manager,"Learning Path: Microsoft System Center Configuration Manager
Manage your infrastructure and build advanced, practical concepts with Microsoft System Center Configuration Manager",4.7,5 ,Beginner,Udemy
Introduction to the AWS Command Line Interface (CLI),"Introduction to the AWS Command Line Interface (CLI)
Use the Command Line to Deploy/Modify/Manage/Automate infrastructure on AWS.",4.6,6.5 ,All Levels,Udemy
CompTIA IT Fundamentals Exam FC0-U61 Simplified,"CompTIA IT Fundamentals Exam FC0-U61 Simplified
Pass Your IT Fundamentals on the First Try with this Hand-on interactive class",4.8,6 ,All Levels,Udemy
Cyber Security A-Z™: Masterclass Course for Non-Techies,"Cyber Security A-Z™: Masterclass Course for Non-Techies
Learn the about Risk Management, Cryptography, Types of Attacks, Vulnerabilities, Malware with challenging Quizzes!",4.7,6 ,All Levels,Udemy
Cisco CCNP - Switch course,"Cisco CCNP - Switch course
Complete Guide for Students to learn Cisco CCNP Switch features - STP, MST,BPDUGuard,RootGuard,RSPAN,StormControl & more",4.6,8 ,Intermediate,Udemy
CompTIA Security+ (SY0-601) Complete Course & Comptia Lab,"CompTIA Security+ (SY0-601) Complete Course & Comptia Lab
CompTIA Security + SY601, comptia security plus certification exam cource. CompTIA course will take you in cybersecurity",4.5,21.5 ,All Levels,Udemy
Step by Step Practical Oracle SQL with real life exercises,"Step by Step Practical Oracle SQL with real life exercises
Explains both the what and why of an Oracle SQL concept. Deals with real-life situations.",4.5,4 ,Beginner,Udemy
Cisco CCNA 200-301 Complete A-Z Cisco CCNA Networking Course,"Cisco CCNA 200-301 Complete A-Z Cisco CCNA Networking Course
CCNA 200-301 Course includes networking, ccna security, network services, internet protocol to pass CCNA 200-301 exam",4.6,17.5 ,All Levels,Udemy
The Complete Hiera Course: A Puppet Masterclass,"The Complete Hiera Course: A Puppet Masterclass
Take your Puppet knowledge to the next level by mastering Hiera",4.8,2.5 ,Intermediate,Udemy
30 Great Python Projects To Help You Master It In 2024,"30 Great Python Projects To Help You Master It In 2024
30 Great Python Projects To Help You Master It In 2024",4.6,6.5 ,Intermediate,Udemy
Practical Bash Scripting On Linux and Mac OSX,"Practical Bash Scripting On Linux and Mac OSX
Learn Shell scripting by example on Posix compliant system on Linux, MacOS X or any Posix system",4.5,9.5 ,All Levels,Udemy
SOLID C++,"SOLID C++
Learn and practice C++ with SOLID object-oriented design principles",4.5,9.5 ,Intermediate,Udemy
Sap MM- Material Management+Bests Tips&Tricks,"Sap MM- Material Management+Bests Tips&Tricks
Configuration and Implementation for SAP MM . Include End user integration&+Bests Tips&Tricks+Installation",4.7,10 ,All Levels,Udemy
How to Program an Arduino for CAN bus Network Communication,"How to Program an Arduino for CAN bus Network Communication
Learn how to build and program Arduino hardware to implement CAN bus network communication",4.7,1.5 ,Intermediate,Udemy
Netapp ONTAP Command-line Administration,"Netapp ONTAP Command-line Administration
Command-line by example",4.9,6.5 ,All Levels,Udemy
VMware vSphere 6.0 Part 6 - P2V Migrations With Converter,"VMware vSphere 6.0 Part 6 - P2V Migrations With Converter
Learn how to install and use VMware vCenter Converter to successfully migrate Windows or Linux machines to vSphere VMs.",4.7,1.5 ,Intermediate,Udemy
Mastering Microsoft Azure: Advanced Services,"Mastering Microsoft Azure: Advanced Services
Learn and use advanced Azure services: IOT Hub, Notification Hub, API Management and Cognitive Services",4.8,7 ,Intermediate,Udemy
Information Security Fundamentals - Cyber Security Bootcamp,"Information Security Fundamentals - Cyber Security Bootcamp
A Beginners Awareness Guide on Information Security & Cyber Security to Keep Online and Offline Devices Safe!",5.0,2 ,All Levels,Udemy
Linux for Cloud Engineers: A Complete Project Based Learning,"Linux for Cloud Engineers: A Complete Project Based Learning
Learn Linux operating system from basic to advance with a real time project.",4.7,5.5 ,Intermediate,Udemy
Introduction to Systems Programming in C,"Introduction to Systems Programming in C
Learn the basics of Systems Programming: System Calls, File Manipulation, Processes, Threads, Syncronization",4.6,2 ,Beginner,Udemy
Cisco Meraki MX Overview,"Cisco Meraki MX Overview
How to place the Meraki MX in actual network environments, covering dynamic routing, HA, Could, Security &amp; more",4.6,3 ,All Levels,Udemy
Learn Essential Javascript Fundamentals,"Learn Essential Javascript Fundamentals
Sit through one hour of training and walk out understanding Javascript at its core. ",4.6,1.5 ,All Levels,Udemy
Windows Server 2022 Administration,"Windows Server 2022 Administration
Managing Windows Server, Active Directory, Group Policy, DNS, DHCP, Print Server, File Server, and more.",4.7,22.5 ,All Levels,Udemy
Salesforce Trailhead 2023 - Admin Beginner - Starting Point,"Salesforce Trailhead 2023 - Admin Beginner - Starting Point
Start your 2023 #AwesomeAdmin journey by learning the basics of ... Salesforce.",4.6,11 ,Beginner,Udemy
Audit Command Language for Beginners,"Audit Command Language for Beginners
Audit, analyse and visualize data",4.7,3 ,Beginner,Udemy
Surviving Digital Forensics: Link Files,"Surviving Digital Forensics: Link Files
A computer forensic guide for understanding LINK file evidence on Windows computer systems",4.7,1.5 ,All Levels,Udemy
Rocking Git & GitHub - A Real World Guide,"Rocking Git & GitHub - A Real World Guide
Master all the Git and GitHub concepts you need in a real job, in this concise, straight to the point course!",4.8,3.5 ,All Levels,Udemy
A+ 2016: PC Assembly Fundamentals,"A+ 2016: PC Assembly Fundamentals
Dive into pc components, assembly, & troubleshooting strategies while preparing for CompTIA A+ Certification (900 Exam)",4.6,4 ,All Levels,Udemy
"Palo Alto Firewalls 10.x - Install, Config & Manage (2024)","Palo Alto Firewalls 10.x - Install, Config & Manage (2024)
This course covers how to design, deploy, operate, manage, and troubleshoot Palo Alto Networks Next-Generation Firewalls",4.6,23 ,Intermediate,Udemy
Create a Windows Modbus Master Program using Microsoft .NET,"Create a Windows Modbus Master Program using Microsoft .NET
Create your own custom Windows Modbus Master and Basic Human Machine Interface (HMI) using Microsoft .NET programming",4.6,2 ,Intermediate,Udemy
Ethical Hacking: nmap in depth,"Ethical Hacking: nmap in depth
network discovery and exploitation",4.7,Not applicable,Beginner,Udemy
Advanced OAuth Security,"Advanced OAuth Security
Learn the high-security OAuth extensions described in FAPI: PAR, JAR, JARM, DPoP, Mutual TLS, and HTTP Signatures",4.6,1.5 ,Intermediate,Udemy
CCNP BGP - Cisco,"CCNP BGP - Cisco
CCNP BGP - Cisco Taught Efficient, Quick, Painless, & Easy To Understand - Unlike The Other Guys",4.6,2 ,Beginner,Udemy
Comptia Security+ 601,"Comptia Security+ 601
CompTIA Security+ SY0-601 Course - Your path to the top cybersecurity certification in the world!",4.6,4 ,Intermediate,Udemy
The Complete AWS SQL Server RDS Bootcamp: Beginner To Expert,"The Complete AWS SQL Server RDS Bootcamp: Beginner To Expert
Everything you need to know about SQL Server RDS",4.5,1.5 ,Beginner,Udemy
Learn VirtualBox: Step by Step (Install 5 Operating Systems),"Learn VirtualBox: Step by Step (Install 5 Operating Systems)
Everything you need to know about VirtualBox, with step by step instructions. Install 5 different operating systems!",4.5,2.5 ,All Levels,Udemy
Burp Suite Mastery: Bug bounty hunters perspective,"Burp Suite Mastery: Bug bounty hunters perspective
Learn Burp Suite community edition to use it effectively as an Ethical hacker, web security tester or Bug bounty hunter.",4.6,8 ,All Levels,Udemy
"Generative AI:Master tools like ChatGPT, Midjourney & more","Generative AI:Master tools like ChatGPT, Midjourney & more
Unleash creativity & productivity with our Generative AI course!",4.5,5.5 ,Beginner,Udemy
Windows Server 2022 a Swift and In-Depth Introduction,"Windows Server 2022 a Swift and In-Depth Introduction
Learn how to setup and administrate your own network using the newest version of Windows Server and much more!",4.7,2 ,All Levels,Udemy
Beginners guide: Practical Quantum Computing with IBM Qiskit,"Beginners guide: Practical Quantum Computing with IBM Qiskit
A Perfect Beginners guide to learn and understand about General Quantum Computing based on IBM Qiskit Documentation",4.5,5.5 ,Beginner,Udemy
Server-side web GIS applications with Leaflet and PostGIS,"Server-side web GIS applications with Leaflet and PostGIS
Accessing common data stores",4.6,16.5 ,Intermediate,Udemy
Oracle 19c Database - An Introduction,"Oracle 19c Database - An Introduction
Very easy way used in course to understand all concepts, installation and usage of Oracle 19c database for everyone.",4.5,3 ,All Levels,Udemy
Chef for Absolute Beginners,"Chef for Absolute Beginners
Learn Chef from OpsCode, Step-By-Step from Scratch",4.6,1.5 ,All Levels,Udemy
EVE-NG Training Course to Build Virtual Labs,"EVE-NG Training Course to Build Virtual Labs
Learn EVE-NG & Network Attacks with Step by Step Lab Workbook",4.7,10.5 ,All Levels,Udemy
Fortinet NSE7 SD-WAN Training,"Fortinet NSE7 SD-WAN Training
Learn Fortinet NSE7 Version 7 SD-WAN with Step by Step Lab Workbook",4.6,18 ,All Levels,Udemy
Introduction to Raspberry Pi 4,"Introduction to Raspberry Pi 4
Learn to create software & hardware projects using Raspberry Pi 4 & Python",4.6,4 ,Beginner,Udemy
Face Recognition using Python Language,"Face Recognition using Python Language
Simple step by step approach for developing applications for Face Recognition",4.5,5.5 ,Beginner,Udemy
PowerShell for Sysadmins (Version 7+),"PowerShell for Sysadmins (Version 7+)
Getting Started",4.7,4 ,Beginner,Udemy
Python for Cybersecurity,"Python for Cybersecurity
Python without all of the extra hogwash",4.6,5 ,Beginner,Udemy
MikroTik Wireless Engineer with LABS,"MikroTik Wireless Engineer with LABS
Become a professional MikroTik Wireless engineer and be ready for the MikroTik MTCWE exam",4.8,7 ,All Levels,Udemy
Salesforce Business Analyst Interviews Questions & Answers,"Salesforce Business Analyst Interviews Questions & Answers
Your will learn how to answer the most common Salesforce Business Analyst Interview Questions",4.7,1,All Levels,Udemy
"DevOps in the Cloud with Terraform, Ansible, and Jenkins","DevOps in the Cloud with Terraform, Ansible, and Jenkins
Build an exciting Devops project using extremely popular tools!",4.8,8 ,Beginner,Udemy
Essential Unix Skills for Developers,"Essential Unix Skills for Developers
Harness the powerful Unix command line within Linux, MacOS & other OSs to take your developer skills to the next level",4.6,18 ,Beginner,Udemy
Ethical Hacking and Penetration Testing with Kali Linux,"Ethical Hacking and Penetration Testing with Kali Linux
Penetration Testing, Pentesting & Ethical Hacking with Metasploit, Kali Linux, Bug Bounty, Nmap for Ethical Hacker",4.6,21 ,All Levels,Udemy
Wolfram Mathematica Masterclass: from Beginner to Expert,"Wolfram Mathematica Masterclass: from Beginner to Expert
Learn by Example: Clever Programming for Machine Learning, AI, Natural Science, Statistics, Economy, Linguistics & Media",4.5,24.5 ,All Levels,Udemy
Check Point Firewall CCSA R80.40 Training Part1/2,"Check Point Firewall CCSA R80.40 Training Part1/2
Learn CheckPoint Firewall CCSA R80.40 with Step by Step Lab Workbook",4.6,15.5 ,All Levels,Udemy
Complete Teaching of Cisco SD-WAN ( ENSDWI 300-415 ),"Complete Teaching of Cisco SD-WAN ( ENSDWI 300-415 )
Software Defined Wide Area Network",4.5,91 ,Expert,Udemy
Lambdas in Java - From Zero to Hero,"Lambdas in Java - From Zero to Hero
Master Java 8 Lambda Expressions and the Stream API",4.6,18.5 ,Intermediate,Udemy
Node-RED and ESP32 Project,"Node-RED and ESP32 Project
Design and build an automated control system using Node-RED and the ESP32",4.9,10 ,Intermediate,Udemy
AZ-500 Microsoft Azure Security Technologies with SIMS,"AZ-500 Microsoft Azure Security Technologies with SIMS
Get prepared for the AZ-500 exam with instructor led labs and hands on simulations available 24/7",4.7,10 ,All Levels,Udemy
AWS Certified Solutions Architect Associate | WARP 9,"AWS Certified Solutions Architect Associate | WARP 9
The only AWS course designed to get you certified quickly",4.6,5 ,Beginner,Udemy
Microsoft Azure Architect Technologies: AZ-303/AZ-300,"Microsoft Azure Architect Technologies: AZ-303/AZ-300
From Beginner to Expert",4.8,13 ,All Levels,Udemy
CASP+ (CAS-004) Full-length Practice Certification Exams,"CASP+ (CAS-004) Full-length Practice Certification Exams
CompTIA Advanced Security Practitioner+ (CAS-004) * 6 Practice Exams * Timed * 90 Questions Each * 540 Questions Total",4.6,Not applicable,All Levels,Udemy
[NEW] AWS Certified Cloud Practitioner From Scratch 2020,"[NEW] AWS Certified Cloud Practitioner From Scratch 2020
NEW Amazon Web Services Certified Cloud Practitioner 2020. Pass the Cloud Practitioner Exam | Practice Exam | Hands-on",4.7,14.5 ,All Levels,Udemy
Data Security and Privacy Training,"Data Security and Privacy Training
Train your employees and protect your organization to prevent cyber threats",4.6,Not applicable,Beginner,Udemy
A Complete Course on an IOT system - Design and Development,"A Complete Course on an IOT system - Design and Development
ESP8266/ESP12 IOT design, Arduino, MQTT, Cloud web server and encryption, Google Home Account Linking and Fulfillment",4.7,9 ,Beginner,Udemy
The Essential Guide To Type Annotations In Python,"The Essential Guide To Type Annotations In Python
The essential guide to type annotations in Python for writing cleaner and more robust code.",4.7,2.5 ,Expert,Udemy
AZ-104:Microsoft Azure Administrator Real Exam Practice Test,"AZ-104:Microsoft Azure Administrator Real Exam Practice Test
Microsoft Azure Administrator AZ-104 Practice Test for Beginners to Advance | Latest Updated",4.5,3 ,Beginner,Udemy
Mastering Arduino by Building Real World Applications,"Mastering Arduino by Building Real World Applications
Learn Arduino Programming | Sensor Interfacing | IoT | Arduino Projects | Wireless Bluetooth",4.8,6 ,All Levels,Udemy
Cisco Advanced Routing Master Class - CCNP Enterprise,"Cisco Advanced Routing Master Class - CCNP Enterprise
Become a Cisco Routing Expert with this in-depth CCNP level course",4.6,8.5 ,Intermediate,Udemy
[NEW] Juniper JNCIA-SEC JN0-231,"[NEW] Juniper JNCIA-SEC JN0-231
A complete course that will get you ready to pass the JNCIA-SEC exam, and securely manage a Junos network",4.5,10.5 ,Intermediate,Udemy
Windows 10 Superuser - Save Time and 10x Your Productivity,"Windows 10 Superuser - Save Time and 10x Your Productivity
Learn all the shortcuts in Windows 10. Save yourself 15 days per year in lost time!",4.8,Not applicable,All Levels,Udemy
Kubernetes By Example,"Kubernetes By Example
Learn Kubernetes by Doing",4.6,3 ,All Levels,Udemy
Java Certification SE 1Z0-808 Masterclass + Practice Exams™,"Java Certification SE 1Z0-808 Masterclass + Practice Exams™
Your Complete Java Resource to Pass Java Certification 1Z0-808 exams on your 1st attempt within 7 days!",4.9,6.5 ,All Levels,Udemy
ChatGPT Simply Explained,"ChatGPT Simply Explained
Unleashing the Power of ChatGPT: Mastering the Art of Conversational AI",4.5,Not applicable,All Levels,Udemy
"Windows Server 2019 Admin: Active Directory, DNS, GPO, DHCP","Windows Server 2019 Admin: Active Directory, DNS, GPO, DHCP
Learn all about Servers, Active Directory, DNS, Group Policies and more!",4.6,5.5 ,All Levels,Udemy
CCIE Routing & Switching 5.1 Layer 2 Technologies,"CCIE Routing & Switching 5.1 Layer 2 Technologies
Learn Layer 2 Technologies for the CCIE Routing & Switching version 5 Exam",5.0,11 ,All Levels,Udemy
Juniper JNCIA-Junos (JN0-102) Full Pack,"Juniper JNCIA-Junos (JN0-102) Full Pack
Learn Juniper from scratch",4.8,7 ,Beginner,Udemy
Certified Information Systems Security Professional (CISSP),"Certified Information Systems Security Professional (CISSP)
Exam Preparatory course",4.7,40 ,All Levels,Udemy
Cyber Crime Analyst Part 1,"Cyber Crime Analyst Part 1
Types of Cyber Crime",4.6,Not applicable,All Levels,Udemy
MySQL Database Development for Beginners,"MySQL Database Development for Beginners
We’ll Introduce the Basic Concepts of RDBMS in general with MySQL Database for Beginners",4.8,2 ,All Levels,Udemy
AWS Simulated Job Interviews by the AWS Coaches,"AWS Simulated Job Interviews by the AWS Coaches
Prepare for your AWS related job interview with the AWS Coaches! Sample questions, answers, and in-depth explanations!",4.6,2 ,Beginner,Udemy
"PHP registration, login and content management system","PHP registration, login and content management system
Controlling access to your web pages and data",4.9,10 ,Intermediate,Udemy
C#/.NET - 50 Essential Interview Questions (Mid Level),"C#/.NET - 50 Essential Interview Questions (Mid Level)
Prepare for your next interview. An in-depth guide to crucial C# topics, design principles and popular patterns.",4.8,8 ,All Levels,Udemy
Cisco CCNA 300-201 Entry Level,"Cisco CCNA 300-201 Entry Level
The BEST Course for getting into Cisco CCNA",5.0,6.5 ,All Levels,Udemy
Reverse Engineering with Radare 2,"Reverse Engineering with Radare 2
Harness the Power of the Open-Source Radare2 for Your Reverse Engineering Projects",4.7,2 ,Beginner,Udemy
MDX Training Part 2,"MDX Training Part 2
Advanced MDX Queries Video Training Course using SQL Server Analysis Services (SSAS) OLAP cubes",4.6,4 ,Intermediate,Udemy
Advanced Python: Python packaging. Pip install your scripts!,"Advanced Python: Python packaging. Pip install your scripts!
Take your python knowledge from intermediate/advanced to mastery by learning one of the hardest topics in Python",4.5,1.5 ,Expert,Udemy
"Cisco SDA ""Software Defined Access"" Hands-On","Cisco SDA ""Software Defined Access"" Hands-On
Cisco SD-Access Hands On (Full Course)",4.6,6 ,Expert,Udemy
Azure Storage Security Guide,"Azure Storage Security Guide
End-to-End Storage Security in Microsoft Azure",4.7,3 ,Intermediate,Udemy
How to Program Microsoft Excel as a Modbus Master HMI,"How to Program Microsoft Excel as a Modbus Master HMI
Learn how to use Microsoft Excel to communicate Serially or via TCP/IP with any Modbus Slave",4.6,1.5 ,Intermediate,Udemy
Be a Zoom Pro the Ultimate Course,"Be a Zoom Pro the Ultimate Course
Zoom: Host Professional Zoom Meetings like a Zoom Pro. Video conferencing with Zoom. Online Teaching with Zoom.",4.8,1.5 ,All Levels,Udemy
Designing Architectures in AWS,"Designing Architectures in AWS
Learn how AWS handles migration to the cloud and how different environments are architected in AWS",4.5,1.5 ,Intermediate,Udemy
Learn to Write Your Own Asterisk VOIP Dialplans and Queues,"Learn to Write Your Own Asterisk VOIP Dialplans and Queues
Learn how to read and write your own Asterisk dialplan configurations for auto attendant menus and call center queues",4.8,4 ,Intermediate,Udemy
Cyber Security: The Ultimate Beginner's Handbook,"Cyber Security: The Ultimate Beginner's Handbook
Best FIT with simple REALTIME Examples. Topic includes Parenting in Digital Age, Child's use, Cyber Crimes & Remedies.",4.6,2 ,All Levels,Udemy
The PowerShell Scripting Crash Course,"The PowerShell Scripting Crash Course
Go from an absolute beginner to an intermediate Powershell user in under 3 hours",4.6,2.5 ,All Levels,Udemy
AWS Networking Design - In Depth,"AWS Networking Design - In Depth
First In-depth AWS Networking Design Course",4.6,10.5 ,All Levels,Udemy
Penetration Testing with PowerShell Empire,"Penetration Testing with PowerShell Empire
Hacking with PowerShell Empire",4.7,2 ,Intermediate,Udemy
Cybersecurity Attacks (Red Team Activity),"Cybersecurity Attacks (Red Team Activity)
Learn about the different kinds of cyber attacks and how they can be executed",4.8,3.5 ,Intermediate,Udemy
Complete Google Hacking Practical Course C|GHPC,"Complete Google Hacking Practical Course C|GHPC
Hands-On Real World Practical Approach on Google Dork / Ethical Hacking / Cybersecurity / penetration testing / hack",4.5,2.5 ,All Levels,Udemy
Generative AI using Azure OpenAI ChatGPT for Beginners,"Generative AI using Azure OpenAI ChatGPT for Beginners
Unlock the Future of AI using the powerful OpenAI models in the secured and reliable Azure Cloud",4.5,4 ,Beginner,Udemy
Advance LoadRunner Scripting for HTTP/HTML Protocol,"Advance LoadRunner Scripting for HTTP/HTML Protocol
Advanced, Extensive, Hands-on Training - Become a Master in VuGen Scripting",4.5,13.5 ,All Levels,Udemy
Learn HTML and CSS from Scratch - Build Responsive Websites,"Learn HTML and CSS from Scratch - Build Responsive Websites
Learn to build modern responsive websites step by step using the latest HTML5 and CSS3 and become a Web Developer!",4.6,21 ,All Levels,Udemy
Coding for Kids - Scratch Programming for Beginners,"Coding for Kids - Scratch Programming for Beginners
Learn Coding with Scratch - Programming for Kids - Scratch Programming Fundementals - Coding for Kids 101",4.5,5.5 ,Beginner,Udemy
Trados Studio 2022 Basic Training Translation & Localisation,"Trados Studio 2022 Basic Training Translation & Localisation
Basic Level Training on Trados Studio 2022 - useful tool for translation and localisation",4.9,4.5 ,Beginner,Udemy
AZ-305 Designing Microsoft Azure Infra - Lab & Exam Prep,"AZ-305 Designing Microsoft Azure Infra - Lab & Exam Prep
Curated Azure lab challenges & Exam focused tasks on Microsoft Azure Architect design.",4.8,7.5 ,Intermediate,Udemy
Certified Kubernetes Administrator (CKA) Master Course,"Certified Kubernetes Administrator (CKA) Master Course
Kubernetes Administration - Installation, Configuration, Validation, Scheduling, Maintenance, Security, Networking, etc.",4.7,5.5 ,All Levels,Udemy
LlamaIndex: Train ChatGPT (& other LLMs) on Custom Data,"LlamaIndex: Train ChatGPT (& other LLMs) on Custom Data
Your Ultimate Guide to Customizing ChatGPT (and other LLMs) with LlamaIndex. Create LLM applications with LlamaIndex",4.6,5 ,All Levels,Udemy
[02V ]AWS Certified Solution Architect Associate Exam Review,"[02V ]AWS Certified Solution Architect Associate Exam Review
Through 1625 Questions analysis and explanations, you can pass the Associate Exam in the shortest preparatory time !!",4.8,12 ,Intermediate,Udemy
Arduino Complete Course : Build 30+ projects step by step,"Arduino Complete Course : Build 30+ projects step by step
Learn Arduino from basics to advance step by step with real working robotic projects",4.8,19.5 ,All Levels,Udemy
Salesforce Data Architect Course,"Salesforce Data Architect Course
Get your Salesforce Data Architect certification with this course, aligned with the Spring 23 exam guide objectives",4.6,10 ,Intermediate,Udemy
"ChatGPT Mega Course: Midjourney, Adobe Firefly AI, ChatGPT 4","ChatGPT Mega Course: Midjourney, Adobe Firefly AI, ChatGPT 4
+25 Best AI Tools: ChatGPT 4, GPT plugins & ChatGPT API, Midjourney, Generative AI, Adobe Firefly, Prompt Engineering",4.6,14 ,All Levels,Udemy
Hacking Techniques for IT Professionals 2.0 Complete Course,"Hacking Techniques for IT Professionals 2.0 Complete Course
One of the best Ethical Hacking courses. Covers CISS, CompTIA, CISSP programs. Hacking Academy Certificate included.",4.8,15 ,Intermediate,Udemy
DAX Power Pivot 10 Easy Steps for Advanced Users,"DAX Power Pivot 10 Easy Steps for Advanced Users
Learn advanced Data Modeling techniques, Variables and Budget Patterns",4.5,9 ,Expert,Udemy
How to Build a Basic HMI and Connect it to a Modbus Slave,"How to Build a Basic HMI and Connect it to a Modbus Slave
Build your very first Human Machine Interface and animate it by connecting it to a Modbus Slave device",4.9,2 ,Intermediate,Udemy
Azure SQL Server for Beginners part 2 of 2,"Azure SQL Server for Beginners part 2 of 2
Azure part 2",4.8,11 ,Beginner,Udemy
Reverse Engineering & Malware Analysis - Intermediate Level,"Reverse Engineering & Malware Analysis - Intermediate Level
An Intermediate Level Course on Reverse Engineering and Analyzing Malware",4.6,5.5 ,Intermediate,Udemy
Introduction to Plan to Produce (P2P) in Oracle SCM Cloud,"Introduction to Plan to Produce (P2P) in Oracle SCM Cloud
Learn how you can do P2P in the Cloud using Oracle SCM Cloud: Step closer to get Oracle Cloud Certification",4.5,5.5 ,All Levels,Udemy
"Intro to Cybersecurity in Healthcare (1 of 2),Plain & Simple","Intro to Cybersecurity in Healthcare (1 of 2),Plain & Simple
Introduction to Fundamental Cyber Security Issues in Healthcare IT for those who are not IT professionals",4.7,1.5 ,All Levels,Udemy
Fortinet NSE5 FortiManager V 7.2 Training,"Fortinet NSE5 FortiManager V 7.2 Training
Learn Fortinet NSE5 FortiManager V 7.2 with Step by Step Lab Workbook",4.6,11 ,All Levels,Udemy
NGINX MasterClass: NGINX Server & Custom Load Balancer- 2024,"NGINX MasterClass: NGINX Server & Custom Load Balancer- 2024
NGINX Server , 100% HandsOn Install, Configure. NGINX as Server &amp; Load Balancer from Scratch for Absolute Beginners.",4.7,9.5 ,All Levels,Udemy
Clear and Simple AWS Certified Cloud Practitioner 2023,"Clear and Simple AWS Certified Cloud Practitioner 2023
Everything you need to know to pass the AWS Certified Cloud Practitioner test! (Exam CLF-C01) with practice test!",4.9,9 ,Beginner,Udemy
Linux Master Class : Skill up to become a Linux professional,"Linux Master Class : Skill up to become a Linux professional
From zero to hero : Get started on the path to become a Linux expert from scratch and improve your career",4.5,6 ,Beginner,Udemy
Mastering Ethical Hacking Challenges: Capture the Flag V2,"Mastering Ethical Hacking Challenges: Capture the Flag V2
Hands-On Training with Real-World Scenarios to Elevate Your Ethical Hacking Skills",4.8,2 ,All Levels,Udemy
SC-200 Microsoft Security Operations Analyst Course & SIMs,"SC-200 Microsoft Security Operations Analyst Course & SIMs
Get prepared for the SC-200 exam with instructor led labs and hands on simulations available 24/7",4.7,14 ,All Levels,Udemy
Excel 2016 (MOS) 77-727 Exam,"Excel 2016 (MOS) 77-727 Exam
One week to master the Excel skills needed for your Microsoft certification, 77-727 Excel exam. Practice exam included.",4.7,3 ,Intermediate,Udemy
Insight into IT Support / Helpdesks / NOC / Service Desks,"Insight into IT Support / Helpdesks / NOC / Service Desks
Secure your first IT Support role",4.8,1.5 ,Beginner,Udemy
Apache Spark Core and Structured Streaming 3.0 In-Depth,"Apache Spark Core and Structured Streaming 3.0 In-Depth
In-Depth, Hands-On driven exposure to the features and concepts of Spark Core with tips on tuning its performance",4.6,14 ,All Levels,Udemy
Database Management Systems Part 4 : Transactions,"Database Management Systems Part 4 : Transactions
Learn Transactions in Database Management Systems as DBMS forms a core subject of computer science",4.7,7 ,All Levels,Udemy
Master How to Install a Windows Server for a Small Business,"Master How to Install a Windows Server for a Small Business
Watch over my shoulder and learn how to install a server for a small business from start to finish.",4.5,2.5 ,Intermediate,Udemy
Linux Command Line Tutorial (Learn Linux Basics),"Linux Command Line Tutorial (Learn Linux Basics)
Collection of Linux command-line tutorials, focused on the BASH shell.",4.9,6.5 ,Beginner,Udemy
Deploying a Secure Virtual Private Server with Ubuntu 20.04,"Deploying a Secure Virtual Private Server with Ubuntu 20.04
Setting up a secure instance of Ubuntu 20.04 with Caddy, NGINX, Apache, PHP, MariaDB, PostgreSQL, Redis, and more",4.9,4.5 ,Beginner,Udemy
Mac OS X Command Line: Beyond the Basics,"Mac OS X Command Line: Beyond the Basics
Step-by-step guide to become a Mac OS Command Line Pro !",4.7,6.5 ,Intermediate,Udemy
Mega Course - VMware vSphere 6.7 - 100% Hands-on Lab Demos,"Mega Course - VMware vSphere 6.7 - 100% Hands-on Lab Demos
16+hrs of 100% hands-on lab demos for those who learn best by doing. For VMware certification, VCP/VCAP, building skills",4.6,15.5 ,Beginner,Udemy
Jira Cloud App Development with Atlassian Forge,"Jira Cloud App Development with Atlassian Forge
The easiest way to write your own Jira Cloud apps",4.9,5.5 ,Beginner,Udemy
MongoDB Database Developer Course In Python,"MongoDB Database Developer Course In Python
Learn the powerful features of one of the most popular document-oriented database using Python code.",4.8,9 ,All Levels,Udemy
Simulating Power Electronic Circuits using Python,"Simulating Power Electronic Circuits using Python
A beginner's guide to simulations with theory and example",4.7,18.5 ,Beginner,Udemy
Reverse Engineering: IDA For Beginners,"Reverse Engineering: IDA For Beginners
Learn to use IDA Pro Free to do Reverse Engineering on Linux and Windows",4.7,3.5 ,Beginner,Udemy
No Shortcuts Guide to Django RESTful APIs with Docker,"No Shortcuts Guide to Django RESTful APIs with Docker
Build a functional API with Docker, Celery, Redis, Flower, Nginx, Nginx Proxy manager, Portainer and more...",4.5,13.5 ,Intermediate,Udemy
ENARSI (300-410) v1.1 Video Training Series (2023 Blueprint),"ENARSI (300-410) v1.1 Video Training Series (2023 Blueprint)
Get ready to CRUSH your Cisco CCNP ENARSI (300-410) v1.1 exam! Designed for the new (2023) ENARSI (300-410) blueprint.",4.7,13 ,Intermediate,Udemy
LoRa and LoRaWAN® for the Internet of Things,"LoRa and LoRaWAN® for the Internet of Things
Create IoT solutions with LoRaWAN®. From the device to the IoT dashboard.",4.5,7 ,Beginner,Udemy
The Absolute Beginner's Guide To Salesforce Administration,"The Absolute Beginner's Guide To Salesforce Administration
Learn fundamental Salesforce principles while running and administering your own donut company.",4.8,18.5 ,Beginner,Udemy
