Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Learn English Specialization,"Not specified Not specified Conversational English Skills, Just Reading and Writing English 1, Just Reading and Writing English 2, General Academic English Social Sciences",4.3,40.0,Beginner,Coursera,"Not specified Not specified Conversational English Skills, Just Reading and Writing English 1, Just Reading and Writing English 2, General Academic English Social Sciences",Learn English Specialization
Reproducible Research,"Organize data analysis to help make it more reproducibleWrite up a reproducible data analysis using knitrDetermine the reproducibility of analysis projectPublish reproducible web documents using Markdown Knitr, Data Analysis, R Programming, Markup Language Week 1: Concepts, Ideas, & Structure, Week 2: Markdown & knitr, Week 3: Reproducible Research Checklist & Evidence-based Data Analysis, Week 4: Case Studies & Commentaries Social Sciences",4.6,7.0,Not applicable,Coursera,"Organize data analysis to help make it more reproducibleWrite up a reproducible data analysis using knitrDetermine the reproducibility of analysis projectPublish reproducible web documents using Markdown Knitr, Data Analysis, R Programming, Markup Language Week 1: Concepts, Ideas, & Structure, Week 2: Markdown & knitr, Week 3: Reproducible Research Checklist & Evidence-based Data Analysis, Week 4: Case Studies & Commentaries Social Sciences",Reproducible Research
Getting Started with Go,"Not specified Not specified Introduction to the Specialization, Introduction to the Course, Module 1: Getting Started with Go, Module 2: Basic Data Types, Module 3: Composite Data Types, Module 4: Protocols and Formats Social Sciences",4.6,10.0,Intermediate,Coursera,"Introduction to the Specialization, Introduction to the Course, Module 1: Getting Started with Go, Module 2: Basic Data Types, Module 3: Composite Data Types, Module 4: Protocols and Formats Social Sciences",Getting Started with Go
Optimizing Diversity on Teams,"Not specified Not specified Promoting Diversity in the Workplace, Team Diversity Basics, Managing Conflict, Diversity Case Study Social Sciences",4.4,12.0,Beginner,Coursera,"Not specified Not specified Promoting Diversity in the Workplace, Team Diversity Basics, Managing Conflict, Diversity Case Study Social Sciences",Optimizing Diversity on Teams
e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,"Not specified Not specified Module 1: Course Orientation + Ubiquitous Learning, Module 2: Active Knowledge Making + Multimodal Meaning, Module 3: Recursive Feedback + Collaborative Intelligence, Module 4: Metacogniton + Differentiated Learning Social Sciences",4.8,19.0,Not applicable,Coursera,"Module 1: Course Orientation + Ubiquitous Learning
Module 2: Active Knowledge Making + Multimodal Meaning
Module 3: Recursive Feedback + Collaborative Intelligence
Module 4: Metacognition + Differentiated Learning in Social Sciences",e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age
Expressway to Data Science: R Programming and Tidyverse Specialization,"Install R and configure RStudioUse the tidyverse to import, tidy, and join dataCreate clear and effective data visualizations using the ggplot2 libraryDevelop and communicate reproducible research using RMarkdown Data Analysis, Communication, Data Manipulation, Data Visualization, R Programming Introduction to R Programming and Tidyverse, Data Analysis with Tidyverse, R Programming and Tidyverse Capstone Project Social Sciences",4.2,40.0,Beginner,Coursera,"Install R and configure RStudioUse the tidyverse to import, tidy, and join dataCreate clear and effective data visualizations using the ggplot2 libraryDevelop and communicate reproducible research using RMarkdown Data Analysis, Communication, Data Manipulation, Data Visualization, R Programming Introduction to R Programming and Tidyverse, Data Analysis with Tidyverse, R Programming and Tidyverse Capstone Project Social Sciences",Expressway to Data Science: R Programming and Tidyverse Specialization
" Comercio, Inmigración y Tipos de Cambio en un Mundo Globalizado","Aprender cómo influyen los valores de las divisas en la macroeconomía. Comprender los regímenes cambiarios de todo el mundo. Identificar los vínculos entre el modelo de crecimiento mundial y la balanza de pagos. Explorar diferentes cuentas, déficits y superávits. Analizar el impacto de la migración y las respuestas de los expertos. Debatir los retos de la globalización, la soberanía y la democracia. Not specified Tipos de Cambio , Comercio , Balanza de pagos, Inmigración, CAPSTONE Social Sciences",4.9,11.0,Beginner,Coursera,"Learn how currency values influence macroeconomics. Understand exchange rate regimes around the world. Identify the links between the global growth model and the balance of payments. Explore different accounts, deficits, and surpluses. Analyze the impact of migration and expert responses. Discuss the challenges of globalization, sovereignty, and democracy. Not specified Exchange Rates, Trade, Balance of Payments, Immigration, CAPSTONE Social Sciences.","Trade, Immigration, and Exchange Rates in a Globalized World"
Introduction to International Criminal Law,"Not specified Prosecution, Criminal Justice, International Law, Law Introduction, Peace Versus Justice, Terrorism and Piracy, Unique Modes of Liability, Specialized Defenses, Gaining Custody of the Accused, Pre-Trial Issues, Maintaining Control of the Courtroom Social Sciences",4.8,12.0,Not applicable,Coursera,"Not specified Prosecution, Criminal Justice, International Law, Law Introduction, Peace Versus Justice, Terrorism and Piracy, Unique Modes of Liability, Specialized Defenses, Gaining Custody of the Accused, Pre-Trial Issues, Maintaining Control of the Courtroom Social Sciences",Introduction to International Criminal Law
EU policy and implementation: making Europe work! ,"Not specified Not specified Welcome to this course, Understanding policy and the European policy process, EU Decision-making, Transposition, Implementation, Redesigning EU policymaking Social Sciences",4.4,55.0,Intermediate,Coursera,"Not specified Not specified Welcome to this course, Understanding policy and the European policy process, EU Decision-making, Transposition, Implementation, Redesigning EU policymaking Social Sciences",EU policy and implementation: making Europe work! 
Suffering and the Human Condition,"Develop a deeper understanding of human sufferingIdentify different types and sources of afflictionAssess trends in human anguishCritically evaluate how suffering is framed by social media Not specified What is suffering and should we study it?, What are the different forms and causes of suffering?, How much suffering is in the world today?, Has the meaning and portrayal of suffering changed over time?, Choose Your Controversy Social Sciences",4.6,8.0,Beginner,Coursera,"Develop a deeper understanding of human sufferingIdentify different types and sources of afflictionAssess trends in human anguishCritically evaluate how suffering is framed by social media Not specified What is suffering and should we study it?, What are the different forms and causes of suffering?, How much suffering is in the world today?, Has the meaning and portrayal of suffering changed over time?, Choose Your Controversy Social Sciences",Suffering and the Human Condition
Microeconomics: The Power of Markets,"Not specified Economics, Microeconomics, Economic Analysis, Market (Economics) The Concept of Scarcity, Specialization & Trade, Supply and Demand, Understanding Markets: Elasticities, Market Surplus, Efficiency, and Equity, When Government Intervenes Social Sciences",4.7,16.0,Not applicable,Coursera,"Not specified Economics, Microeconomics, Economic Analysis, Market (Economics) The Concept of Scarcity, Specialization & Trade, Supply and Demand, Understanding Markets: Elasticities, Market Surplus, Efficiency, and Equity, When Government Intervenes Social Sciences",Microeconomics: The Power of Markets
Research Design: Inquiry and Discovery,"Not specified Not specified The Process of Inquiry, Conceptualize and Operationalize Research, Background Research,  Importance of Sampling and Ethical Issues in Research Social Sciences",4.7,9.0,Beginner,Coursera,The text is already in English.,Research Design: Inquiry and Discovery
Generative Adversarial Networks (GANs) Specialization,"Understand GAN components, build basic GANs using PyTorch and advanced DCGANs using convolutional layers, control your GAN and build conditional GANCompare generative models, use FID method to assess GAN fidelity and diversity, learn to detect bias in GAN, and implement StyleGAN techniquesUse GANs for data augmentation and privacy preservation, survey GANs applications, and examine and build Pix2Pix and CycleGAN for image translation glossary of computer graphics, Generator, Image-to-Image Translation, Generative Adversarial Networks, Discriminator Build Basic Generative Adversarial Networks (GANs), Build Better Generative Adversarial Networks (GANs), Apply Generative Adversarial Networks (GANs) Social Sciences",4.7,80.0,Intermediate,Coursera,"Understand GAN components, build basic GANs using PyTorch and advanced DCGANs using convolutional layers, control your GAN and build conditional GANCompare generative models, use FID method to assess GAN fidelity and diversity, learn to detect bias in GAN, and implement StyleGAN techniquesUse GANs for data augmentation and privacy preservation, survey GANs applications, and examine and build Pix2Pix and CycleGAN for image translation glossary of computer graphics, Generator, Image-to-Image Translation, Generative Adversarial Networks, Discriminator Build Basic Generative Adversarial Networks (GANs), Build Better Generative Adversarial Networks (GANs), Apply Generative Adversarial Networks (GANs) Social Sciences",Generative Adversarial Networks (GANs) Specialization
Anti-Racism I,"how to talk about race and racismhow to distinguish the difference between talking about race/racism and participating in racist actshow to use contemporary intersectional terminology through a provided glossaryhow to define systemic and institutional racism History of Race and Racism, anti-racism, Talking about Race and Racism, Identity, Anti-Racism Terms Week 1: Defining , Week 2: Identifying, Week 3: Applying Social Sciences",4.6,15.0,Beginner,Coursera,"how to talk about race and racismhow to distinguish the difference between talking about race/racism and participating in racist actshow to use contemporary intersectional terminology through a provided glossaryhow to define systemic and institutional racism History of Race and Racism, anti-racism, Talking about Race and Racism, Identity, Anti-Racism Terms Week 1: Defining , Week 2: Identifying, Week 3: Applying Social Sciences",Anti-Racism I
Climate Change and Human Rights,Not specified Not specified Overview Social Sciences,4.6,8.0,Beginner,Coursera,This text is already in English.,Climate Change and Human Rights
Sustentabilidad y Economías Sociales,"Not specified Not specified Introducción a la Sustentabilidad. , Cambio climático y sus impactos, Economías Sociales., Comercio Justo., Economía del Bien Común., Cooperativismo., Agroecología.  Social Sciences",4.7,15.0,Beginner,Coursera,"Introduction to Sustainability, Climate Change and its Impacts, Social Economies, Fair Trade, Economy of the Common Good, Cooperativism, Agroecology. Social Sciences.",Sustainability and Social Economies
Foundations of Teaching for Learning: Being a Teacher,"Not specified Teaching, Reflective Practice, Pedagogy, Evaluation What is a teacher?, Myself and My Learning, Influences on my learning, Impacts on my learning, How do I learn?, My learning environment Social Sciences",4.6,11.0,Not applicable,Coursera,"Not specified Teaching, Reflective Practice, Pedagogy, Evaluation What is a teacher?, Myself and My Learning, Influences on my learning, Impacts on my learning, How do I learn?, My learning environment Social Sciences",Foundations of Teaching for Learning: Being a Teacher
Diseño de Experiencia del Usuario (UX) de Google Professional Certificate,"Seguir el proceso de diseño: empatizar con las y los usuarios, definir dificultades, sugerir soluciones, crear prototipos, probar diseños e iterar.Planificar estudios de investigación, realizar entrevistas y estudios de usabilidad y síntesis de resultados de investigación.Aplicar conceptos básicos de UX, como el diseño centrado en las y los usuarios, en la accesibilidad y en la equidad.Crear un portfolio UX profesional con 3 proyectos integrales: una aplicación móvil, un sitio web adaptable y una experiencia multiplataforma. Diseño de la experiencia del usuario (UXD), Experiencia del usuario (UX), Pruebas de usabilidad, Investigación en UX, Prototipo, Adobe XD, Esquema, Maqueta, Figma, Trabajos de diseño de UX, Esquema de página Aspectos básicos del diseño de la experiencia del usuario, Primeros pasos en el proceso de diseño de UX: Empatizar, definir e idear, Crear esquemas de página y prototipos de baja fidelidad, Llevar a cabo investigaciones en UX, Crear prototipos y diseños de alta fidelidad en Figma, Diseños web adaptables en Adobe XD, Diseñar una experiencia del usuario de una iniciativa de interés público y prepararse para el trabajo Social Sciences",4.9,240.0,Beginner,Coursera,"Following the design process: empathizing with users, defining difficulties, suggesting solutions, creating prototypes, testing designs, and iterating. Planning research studies, conducting interviews and usability studies, and synthesizing research results. Applying basic UX concepts, such as user-centered design, accessibility, and equity. Creating a professional UX portfolio with 3 comprehensive projects: a mobile application, an adaptable website, and a multi-platform experience. User Experience Design (UXD), User Experience (UX), Usability Testing, UX Research, Prototype, Adobe XD, Wireframe, Mockup, Figma, UX Design Work, Page Layout, Basic Aspects of User Experience Design, First Steps in the UX Design Process: Empathize, Define, and Ideate, Creating page layouts and low-fidelity prototypes, Conducting UX research, Creating high-fidelity prototypes and designs in Figma, Responsive web designs in Adobe XD, Designing a user experience for a public interest initiative, and preparing for work in Social Sciences.",Google Professional Certificate User Experience Design (UX)
"Internal Displacement, Conflict and Protection","Not specified •\tPractice navigating online in order to engage with specialised resources, •\tLearn to apply technical legal and policy categories to factual scenarios, •\tLearn to engage with technical concepts, •\tPractice sifting complex factual information to identify important features and trends, •\tPractice evaluating on-the-ground problems to identify pertinent solutions Course Introduction, Week 1: Internal displacement: scale, causes and effects , Week 2: The emergence of IDP law, policy and institutions , Week 3: IDP protection in practice , Week 4: Displacement solutions and development, Week 5: IDPs in social context , Week 6: Internal displacement as lived experience Social Sciences",4.9,27.0,Beginner,Coursera,"The text is a list of learning objectives for a course on internal displacement in the social sciences. Students will practice navigating online resources, applying legal and policy categories to scenarios, engaging with technical concepts, sifting through complex information, and evaluating problems to find solutions. The course will cover topics such as the scale, causes, and effects of internal displacement, the development of laws and policies for internally displaced persons, protection measures in practice, displacement solutions and development, the social context of IDPs, and the lived experience of internal displacement.","Internal Displacement, Conflict and Protection"
AI in Healthcare Specialization,"Identify problems healthcare providers face that machine learning can solveAnalyze how AI affects patient care safety, quality, and researchRelate AI to the science, practice, and business of medicineApply the building blocks of AI to help you innovate and understand emerging technologies   Not specified Introduction to Healthcare, Introduction to Clinical Data, Fundamentals of Machine Learning for Healthcare, Evaluations of AI Applications in Healthcare, AI in Healthcare Capstone Social Sciences",4.7,40.0,Beginner,Coursera,"Identify the problems that healthcare providers face that can be solved by machine learning. Analyze how AI impacts patient care safety, quality, and research. Connect AI to the science, practice, and business of medicine. Apply the basic principles of AI to help you innovate and understand emerging technologies. This course covers Introduction to Healthcare, Introduction to Clinical Data, Fundamentals of Machine Learning for Healthcare, Evaluations of AI Applications in Healthcare, and AI in Healthcare Capstone.",AI in Healthcare Specialization
Vital Skills for Data Science Specialization,"Identify applications of Data Science.Identify the steps of the Data Science process and apply them with real world data.Discuss privacy concerns. Information Privacy, Cybersecurity, analysis, Ethics Data Science as a Field, Ethical Issues in Data Science, Cybersecurity for Data Science, Fundamentals of Data Visualization Social Sciences",4.5,80.0,Intermediate,Coursera,"Identify applications of Data Science.Identify the steps of the Data Science process and apply them with real world data.Discuss privacy concerns. Information Privacy, Cybersecurity, analysis, Ethics Data Science as a Field, Ethical Issues in Data Science, Cybersecurity for Data Science, Fundamentals of Data Visualization Social Sciences",Vital Skills for Data Science Specialization
Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development,"Understand and explain the world’s most pressing problems (focus: poverty & inequality, ecosystem degradation & biodiversity loss, climate change)Critically analyze the Sustainable Development Goals (SDGs) and their relationship to the world’s most pressing problemsUse frameworks and evidence necessary to develop solutions and Apply skills learned to implement solutionsAssess relevant solutions that would help realize the SDGs and at the same time solve the pressing problems Sustainability, sustainable development, Climate Change, Sustainable Development Goals Introductions to the Course, Climate Change, Poverty and Inequality, Biodiversity Loss and Ecosystem Degradation, Trade Offs and Synergies Social Sciences",4.7,9.0,Beginner,Coursera,"Understand and explain the world’s most pressing problems (focus: poverty & inequality, ecosystem degradation & biodiversity loss, climate change)Critically analyze the Sustainable Development Goals (SDGs) and their relationship to the world’s most pressing problemsUse frameworks and evidence necessary to develop solutions and Apply skills learned to implement solutionsAssess relevant solutions that would help realize the SDGs and at the same time solve the pressing problems Sustainability, sustainable development, Climate Change, Sustainable Development Goals Introductions to the Course, Climate Change, Poverty and Inequality, Biodiversity Loss and Ecosystem Degradation, Trade Offs and Synergies Social Sciences",Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development
Understanding Violence,"Not specified Not specified Overview of Violence, Types of Violence, Biological, Social, & Psychological Contributors of Violence, Consequences of Violence, Media Portrayal of Violence, Controlling Violence Social Sciences",4.6,15.0,Beginner,Coursera,The text is already in English.,Understanding Violence
Leadership and Negotiation Skills Specialization,"Implement the key negotiation skills and styles to carry out effective negotiations and reach satisfactory agreements.Develop communication skills: assertiveness and empathy. Develop communication skills: assertiveness and empathy. Effective Communication for Today’s Leader, Negotiation Skills and Effective Communication           , Negotiation Strategies and Styles  Social Sciences",4.4,80.0,Expert,Coursera,"Implement the key negotiation skills and styles to carry out effective negotiations and reach satisfactory agreements.Develop communication skills: assertiveness and empathy. Develop communication skills: assertiveness and empathy. Effective Communication for Today’s Leader, Negotiation Skills and Effective Communication           , Negotiation Strategies and Styles  Social Sciences",Leadership and Negotiation Skills Specialization
Economic Growth and Distributive Justice Part II - Maximize Social Wellbeing,"Not specified Not specified The Excess Burden of Taxation, Tax Incidence: Who Bears the Economic Burden of a Tax? , Progressivity: Definition and Ways to Achieve, Low Income, Low Ability and the Optimal Income Tax Model, Designing the Tax and Transfer System that Maximizes Social Wellbeing Social Sciences",4.6,7.0,Not applicable,Coursera,The text is already in English.,Economic Growth and Distributive Justice Part II - Maximize Social Wellbeing
Fundamentos de la escritura académica,"Not specified Not specified Escribir para informar (Parte 1), Escribir para informar (Parte 2), Escribir para argumentar (Parte 1), Escribir para argumentar (Parte 2) Social Sciences",4.7,5.0,Beginner,Coursera,"Not specified Not specified Writing to inform (Part 1), Writing to inform (Part 2), Writing to argue (Part 1), Writing to argue (Part 2) Social Sciences",Foundations of academic writing
Text Retrieval and Search Engines,"Not specified Information Retrieval (IR), Document Retrieval, Machine Learning, Recommender Systems Orientation, Week 1, Week 2, Week 3, Week 4, Week 5, Week 6 Social Sciences",4.5,30.0,Not applicable,Coursera,"Not specified Information Retrieval (IR), Document Retrieval, Machine Learning, Recommender Systems Orientation, Week 1, Week 2, Week 3, Week 4, Week 5, Week 6 Social Sciences",Text Retrieval and Search Engines
Entrepreneurship: Growing Your Business Specialization,"Four ways to grow your business: scale and CVP, innovating, outsourcing and strategic acquisitionsHow to use journal entries to record transactions and prepare and use t-accounts to summarize transactions recorded during an accounting periodA toolkit for voicing and enacting your values and principlesHow to apply innovation tools from the worlds of design thinking and Lean Startup to your business model design HR Tech, Finance, Innovation, Entrepreneurship, Leadership & Management Financial Accounting Fundamentals, Ethical Leadership Through Giving Voice to Values, New Models of Business in Society, Innovating with the Business Model Canvas Social Sciences",4.8,40.0,Beginner,Coursera,"Four ways to grow your business: scale and CVP, innovating, outsourcing and strategic acquisitionsHow to use journal entries to record transactions and prepare and use t-accounts to summarize transactions recorded during an accounting periodA toolkit for voicing and enacting your values and principlesHow to apply innovation tools from the worlds of design thinking and Lean Startup to your business model design HR Tech, Finance, Innovation, Entrepreneurship, Leadership & Management Financial Accounting Fundamentals, Ethical Leadership Through Giving Voice to Values, New Models of Business in Society, Innovating with the Business Model Canvas Social Sciences",Entrepreneurship: Growing Your Business Specialization
Diseño Instruccional: Aprendizaje activo y Pedagogía digital Specialization,"Aplicar bases teóricas que sustenten un pensamiento crítico al realizar trabajos de diseño instruccional.Identificar y comprender modelos y estrategias de enseñanza, metodologías educativas y movilización de REA.Conocer nuevas herramientas tecnológicas que están ganando espacio en la escena educativa.Aplicar recursos de pedagogía digital que contribuyan a la equidad y calidad en la educación. Análisis, Pensamiento crítico, Comunicación efectiva Diseño instruccional para el aprendizaje activo , Modelos de diseño instruccional para ambientes digitales , Proyecto de diseño instruccional para el aprendizaje activo en ambientes digitales Social Sciences",4.7,120.0,Beginner,Coursera,"Applying theoretical foundations that support critical thinking when carrying out instructional design work. Identifying and understanding teaching models and strategies, educational methodologies, and mobilization of OER. Knowing new technological tools that are gaining space in the educational scene. Applying digital pedagogy resources that contribute to equity and quality in education. Analysis, Critical thinking, Effective communication Instructional design for active learning, Instructional design models for digital environments, Instructional design project for active learning in digital environments.",Instructional Design: Active Learning and Digital Pedagogy Specialization
Serious Gaming,"Not specified Not specified Let the games begin: What are serious games?, Introduction to game theory, Different types of serious games , Persuasive Gaming, The Impact of Serious Games, The Futures of Serious Games Social Sciences",4.6,9.0,Not applicable,Coursera,"Not specified Not specified Let the games begin: What are serious games?, Introduction to game theory, Different types of serious games , Persuasive Gaming, The Impact of Serious Games, The Futures of Serious Games Social Sciences",Serious Gaming
Gamification Learning with Genially,"Learn more about Genially as a learning tool.  Use Genially to create engaging gamification learning experiences.  Interactive Learning, classroom tools, Gamification, elementary teaching Learn step-by-step Social Sciences",4.7,1.0,Beginner,Coursera,"Learn more about Genially as a learning tool.  Use Genially to create engaging gamification learning experiences.  Interactive Learning, classroom tools, Gamification, elementary teaching Learn step-by-step Social Sciences",Gamification Learning with Genially
Student Self-Assessment with Microsoft Word,"Learn about student self-assessments and their use within the classroom environmentUse Microsoft Word to create student self-assessments classroom tools, Teaching tools, student assessment, elementary teaching Learn step-by-step Social Sciences",4.6,1.0,Beginner,Coursera,"Learn about student self-assessments and their use within the classroom environmentUse Microsoft Word to create student self-assessments classroom tools, Teaching tools, student assessment, elementary teaching Learn step-by-step Social Sciences",Student Self-Assessment with Microsoft Word
A Life of Happiness and Fulfillment,"Not specified Gratitude, Mindfulness, Happiness, Meditation Module 1: Course intro and happiness measurement, Module 2: The 1st sin, habit, and exercise, Module 3: The 2nd sin, habit, and exercise, Module 4: The 3rd sin, habit and exercise, Module 5: The 4th sin, habit and exercise, Module 6: The 5th sin, habit and exercise, Module 7: The 6th sin, habit, and exercise, Module 8: The 7th sin, habit, and exercise, Module 9: Summary and concluding Remarks Social Sciences",4.8,27.0,Not applicable,Coursera,"Not specified Gratitude, Mindfulness, Happiness, Meditation Module 1: Course intro and happiness measurement, Module 2: The 1st sin, habit, and exercise, Module 3: The 2nd sin, habit, and exercise, Module 4: The 3rd sin, habit and exercise, Module 5: The 4th sin, habit and exercise, Module 6: The 5th sin, habit and exercise, Module 7: The 6th sin, habit, and exercise, Module 8: The 7th sin, habit, and exercise, Module 9: Summary and concluding Remarks Social Sciences",A Life of Happiness and Fulfillment
少年福利與權利 (Welfare and Rights of Youth),"Not specified Not specified 少年福利與權利 (Welfare and Rights of Youth), 少年的社會形象、次文化與問題需求(Social image, Subculture and Needs of Youth), 以生態系統理論來討論少年問題(Use Ecological Systems Theory to Discuss Youth Problems), 從消權到充權 (From Disempowerment to Empowerment), 少年社會工作方法(SOCIAL WORK METHODS OF YOUTH ), 從福利到權利 (From Welfare to Rights) Social Sciences",4.8,13.0,Beginner,Coursera,"Not specified, Welfare and Rights of Youth, Social image, Subculture and Needs of Youth, Use Ecological Systems Theory to Discuss Youth Problems, From Disempowerment to Empowerment, Social Work Methods of Youth, From Welfare to Rights. Social Sciences.",Welfare and Rights of Youth
Water Resources Management and Policy,"Not specified Policy Analysis, International Law, International Relations, Law Module 1: From Resource Definition to the Ideals of Community Management , Module 2: The Rules of the Resource, their Uses and their Circumvention , Module 3: From Integrated Water Resource Management to the Water-Food-Energy and Ecosystem Nexus, Module 4: The Integrated Watershed Management (IWM), Module 5: Water as a Source of Conflict and Cooperation  Social Sciences",4.6,10.0,Not applicable,Coursera,"Not specified Policy Analysis, International Law, International Relations, Law Module 1: From Resource Definition to the Ideals of Community Management , Module 2: The Rules of the Resource, their Uses and their Circumvention , Module 3: From Integrated Water Resource Management to the Water-Food-Energy and Ecosystem Nexus, Module 4: The Integrated Watershed Management (IWM), Module 5: Water as a Source of Conflict and Cooperation  Social Sciences",Water Resources Management and Policy
Earth Economics,"Become a good economist that understands under which conditions an economic theory applies and can be used to inform evidence-based policy making Policy Analysis, Policy Development, Data Analysis, Earth Economics, You will develop a good understanding about why we need Earth Economics in addition to traditional macroeconomics (nation-level) and microeconomics (individual and firm level Earth economics: a new and necessary approach, Accounting for fluctuations in the Earth economy, Investment and Saving, Government  and the Earth Economy, Money and Earth Economic Equilibrium, Long Run Challenges Social Sciences",4.7,20.0,Beginner,Coursera,"Become a good economist who understands the conditions under which an economic theory can be applied and used to inform evidence-based policy making. Through Policy Analysis, Policy Development, Data Analysis, and Earth Economics, you will gain a strong understanding of the importance of Earth Economics in addition to traditional macroeconomics (national level) and microeconomics (individual and firm level). Earth economics is a new and necessary approach that takes into account fluctuations in the Earth economy, as well as issues related to investment, saving, government involvement in the Earth economy, money, economic equilibrium, and long-term challenges in the social sciences.",Earth Economics
經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,"Not specified Not specified 第一講：經濟學基本原理與介紹, 第二講：供給與需求, 第三講：市場供給與需求及政府政策影響, 第四講：剩餘 Social Sciences",4.8,9.0,Not applicable,Coursera,Not specified. Lecture 1: Introduction to Basic Principles of Economics. Lecture 2: Supply and Demand. Lecture 3: Market Supply and Demand and Government Policy Impact. Lecture 4: Surplus. Social Sciences.,Introduction to Economics: Incentives and Markets
Crea tu presencia en redes sociales para tu negocio en Canva,"Learn how to use Canva to build your presence in Social MediaLearn about graphic design and social media demographics Social Media Marketing, Social Media, Canva, Social Media Platforms, Graphic Design Learn step-by-step Social Sciences",4.5,2.0,Beginner,Coursera,"Learn how to use Canva to build your presence in Social MediaLearn about graphic design and social media demographics Social Media Marketing, Social Media, Canva, Social Media Platforms, Graphic Design Learn step-by-step Social Sciences",Create your social media presence for your business on Canva.
Evaluating Problems,"Not specified Not specified The Evolution of Problem Solving, Philosophy, Science, and Problem Solving, Approaching Problems in the Natural Sciences, Statistics and Problem Solving, Approaching Problems in the Humanities, Evaluating the Anthropocene Social Sciences",4.7,16.0,Beginner,Coursera,"The Evolution of Problem Solving, Philosophy, Science, and Problem Solving, Approaching Problems in the Natural Sciences, Statistics and Problem Solving, Approaching Problems in the Humanities, Evaluating the Anthropocene Social Sciences.",Evaluating Problems
Global Environmental Management,"Not specified Urban Planning, Water Resource Development, Natural Resources, Green Technology WEEK/MODULE 1: Global Trends, WEEK/MODULE 2: Environmental Management, WEEK/MODULE 3: Utility Management, WEEK/MODULE 4: Technologies for the Built Environment, WEEK/MODULE 5: Other Technologies Social Sciences",4.7,13.0,Intermediate,Coursera,"Not specified Urban Planning, Water Resource Development, Natural Resources, Green Technology WEEK/MODULE 1: Global Trends, WEEK/MODULE 2: Environmental Management, WEEK/MODULE 3: Utility Management, WEEK/MODULE 4: Technologies for the Built Environment, WEEK/MODULE 5: Other Technologies Social Sciences",Global Environmental Management
Foundations of Data Science: K-Means Clustering in Python,"Define and explain the key concepts of data clustering    Demonstrate understanding of the key constructs and features of the Python language.    Implement in Python the principle steps of the K-means algorithm.    Design and execute a whole data clustering workflow and interpret the outputs.     K-Means Clustering, Machine Learning, Programming in Python Week 1: Foundations of Data Science: K-Means Clustering in Python, Week 2: Means and Deviations in Mathematics and Python, Week 3: Moving from One to Two Dimensional Data, Week 4: Introducing Pandas and Using K-Means to Analyse Data, Week 5: A Data Clustering Project Social Sciences",4.6,29.0,Beginner,Coursera,"Define and explain the key concepts of data clustering    Demonstrate understanding of the key constructs and features of the Python language.    Implement in Python the principle steps of the K-means algorithm.    Design and execute a whole data clustering workflow and interpret the outputs.     K-Means Clustering, Machine Learning, Programming in Python Week 1: Foundations of Data Science: K-Means Clustering in Python, Week 2: Means and Deviations in Mathematics and Python, Week 3: Moving from One to Two Dimensional Data, Week 4: Introducing Pandas and Using K-Means to Analyse Data, Week 5: A Data Clustering Project Social Sciences",Foundations of Data Science: K-Means Clustering in Python
"Globalization, Economic Growth and Stability Specialization","Not specified Economy, Microeconomics Understanding economic policymaking, Trade, Immigration and Exchange Rates in a Globalized World, Business Opportunities and Risks in a Globalized Economy Social Sciences",4.8,40.0,Intermediate,Coursera,"Not specified Economy, Microeconomics Understanding economic policymaking, Trade, Immigration and Exchange Rates in a Globalized World, Business Opportunities and Risks in a Globalized Economy Social Sciences","Globalization, Economic Growth and Stability Specialization"
Designing Effective Science Communication Specialization,"Describe principles of human learning that are important to consider when designing science outreach activities.Identify common pitfalls in science communication/outreach.Compare and contrast modalities for science communication/outreach.Design a science communication/outreach activity based on principles learned in this course. SciComm, Learning Engineering, Science Education, Science Communication, Learning Sciences The Harder Side of Science Communication , The Softer Side of Science Communication, Modes of Science Communication Social Sciences",0.0,40.0,Beginner,Coursera,"Describe principles of human learning that are important to consider when designing science outreach activities. Identify common pitfalls in science communication/outreach. Compare and contrast modalities for science communication/outreach. Design a science communication/outreach activity based on principles learned in this course. SciComm, Learning Engineering, Science Education, Science Communication, Learning Sciences The Harder Side of Science Communication, The Softer Side of Science Communication, Modes of Science Communication Social Sciences.",Designing Effective Science Communication Specialization
Global Energy and Climate Policy,"Not specified Not specified The future of fossil fuels in a carbon-constrained world, The nuclear option: the solution to the energy/climate conundrum?, Up-scaling renewable energy: policy incentives, Energy and climate governance: two become one?, Climate change and energy security: resolving a tri-lemma, What next for energy policy with the Paris Agreement on climate change? OPTIONAL Social Sciences",4.7,12.0,Beginner,Coursera,"The future of fossil fuels in a carbon-constrained world, The nuclear option: the solution to the energy/climate conundrum?, Up-scaling renewable energy: policy incentives, Energy and climate governance: two become one?, Climate change and energy security: resolving a tri-lemma, What next for energy policy with the Paris Agreement on climate change? OPTIONAL Social Sciences",Global Energy and Climate Policy
