Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Introduction to Networks and Cisco Devices," Identifying different components of computer networks such as end devices and connecting them together. Managing Cisco devices by using the Packet Tracer to simulate telnet, SSH, and Console connection.     Securing access to Cisco devices by implementing line passwords and password encryption services.   cisco devices, Information Technology, Computer Networks, ccna Learn step-by-step Information Technology",4.5,2.0,Expert,Coursera," Identifying different components of computer networks such as end devices and connecting them together. Managing Cisco devices by using the Packet Tracer to simulate telnet, SSH, and Console connection.     Securing access to Cisco devices by implementing line passwords and password encryption services.   cisco devices, Information Technology, Computer Networks, ccna Learn step-by-step Information Technology",Introduction to Networks and Cisco Devices
Introduction to AI in the Data Center,"What is AI and AI use cases, Machine Learning, Deep Leaning, and how training and inference happen in a Deep Learning Workflow.The history and architecture of GPUs,  how they differ from CPUs, and how they are revolutionizing AI.    Become familiar with deep learning frameworks, AI software stack, and considerations when deploying AI workloads on a data center on prem or cloud.Requirements for multi-system AI clusters and considerations for infrustructure planning, including servers, networking, storage and tools.  Artificial Intelligence (AI), Machine Learning Introduction to GPU Computing  |  NVIDIA Training, Rack Level Considerations | NVIDIA Training, Data Center Level Considerations | NVIDIA Training, Course Completion Quiz - Introduction to AI in the Data Center  Information Technology",4.7,5.0,Beginner,Coursera,"The text discusses AI, AI use cases, Machine Learning, Deep Learning, and how training and inference occur in a Deep Learning Workflow. It also covers the history and architecture of GPUs, how they differ from CPUs, and how they are changing AI. The text also touches on deep learning frameworks, AI software stack, and considerations for deploying AI workloads in a data center on-premises or in the cloud. It also discusses requirements for multi-system AI clusters and considerations for infrastructure planning, including servers, networking, storage, and tools. The text concludes with information on Artificial Intelligence (AI), Machine Learning Introduction to GPU Computing, NVIDIA Training, Rack Level Considerations, Data Center Level Considerations, and a Course Completion Quiz on Introduction to AI in the Data Center.",Introduction to AI in the Data Center
IBM Data Warehouse Engineer Professional Certificate,"Master the most up-to-date practical skills and knowledge data warehouse engineers use in their daily rolesLearn how to deploy, manage, secure, operationalize, monitor and optimize relational database systems like MySQL, PostgreSQL, and BD2Develop working knowledge of various types of SQL and queries to access and manipulate data in databasesDesign and populate data warehouses and analyze the data with Business Intelligence (BI) tools like Cognos Analytics Enterprise Data Warehouse (EDW), Data Science, Extract Transform Load (ETL), Postgresql, Database Architecture, Business Intelligence (BI), Relational Database (RDBMS), SQL, NoSQL, MySQL, Database (DBMS), database (DB) design Introduction to Data Engineering, Introduction to Relational Databases (RDBMS), SQL: A Practical Introduction for Querying Databases, Hands-on Introduction to Linux Commands and Shell Scripting, Relational Database Administration (DBA), ETL and Data Pipelines with Shell, Airflow and Kafka, Getting Started with Data Warehousing and BI Analytics, Data Warehousing Capstone Project Information Technology",4.7,120.0,Beginner,Coursera,"Master the most up-to-date practical skills and knowledge data warehouse engineers use in their daily rolesLearn how to deploy, manage, secure, operationalize, monitor and optimize relational database systems like MySQL, PostgreSQL, and BD2Develop working knowledge of various types of SQL and queries to access and manipulate data in databasesDesign and populate data warehouses and analyze the data with Business Intelligence (BI) tools like Cognos Analytics Enterprise Data Warehouse (EDW), Data Science, Extract Transform Load (ETL), Postgresql, Database Architecture, Business Intelligence (BI), Relational Database (RDBMS), SQL, NoSQL, MySQL, Database (DBMS), database (DB) design Introduction to Data Engineering, Introduction to Relational Databases (RDBMS), SQL: A Practical Introduction for Querying Databases, Hands-on Introduction to Linux Commands and Shell Scripting, Relational Database Administration (DBA), ETL and Data Pipelines with Shell, Airflow and Kafka, Getting Started with Data Warehousing and BI Analytics, Data Warehousing Capstone Project Information Technology",IBM Data Warehouse Engineer Professional Certificate
Command Line in Linux,"List files and directories using lsUse the cd command to change directoriesUse touch, copy, mkdir, and rm to create and remove files and directories Shell Commands, Command Line, Linux, Terminal, Bash Learn step-by-step Information Technology",4.6,1.0,Beginner,Coursera,"List files and directories using lsUse the cd command to change directoriesUse touch, copy, mkdir, and rm to create and remove files and directories Shell Commands, Command Line, Linux, Terminal, Bash Learn step-by-step Information Technology",Command Line in Linux
Data Engineering Foundations Specialization,"Working knowledge of Data Engineering Ecosystem and Lifecycle. Viewpoints and tips from Data professionals on starting a career in this domain.Python programming basics including data structures, logic, working with files, invoking APIs, using libraries such as Pandas and Numpy, doing ETL.Relational Database fundamentals including Database Design, Creating Schemas, Tables, Constraints, and working with MySQL, PostgreSQL & IBM Db2.SQL query language, SELECT, INSERT, UPDATE, DELETE statements, database functions, stored procs, working with multiple tables, JOINs, & transactions. Extraction, Transformation And Loading (ETL), Python Programming, Relational Database Management System (RDBMS), Information Engineering, SQL Introduction to Data Engineering, Python for Data Science, AI & Development, Python Project for Data Engineering, Introduction to Relational Databases (RDBMS), Databases and SQL for Data Science with Python Information Technology",4.7,80.0,Beginner,Coursera,"Working knowledge of Data Engineering Ecosystem and Lifecycle. Viewpoints and tips from Data professionals on starting a career in this domain.Python programming basics including data structures, logic, working with files, invoking APIs, using libraries such as Pandas and Numpy, doing ETL.Relational Database fundamentals including Database Design, Creating Schemas, Tables, Constraints, and working with MySQL, PostgreSQL & IBM Db2.SQL query language, SELECT, INSERT, UPDATE, DELETE statements, database functions, stored procs, working with multiple tables, JOINs, & transactions. Extraction, Transformation And Loading (ETL), Python Programming, Relational Database Management System (RDBMS), Information Engineering, SQL Introduction to Data Engineering, Python for Data Science, AI & Development, Python Project for Data Engineering, Introduction to Relational Databases (RDBMS), Databases and SQL for Data Science with Python Information Technology",Data Engineering Foundations Specialization
Build a free website with WordPress,"Open a free website on WordPress it and add pages to the website   Content Creation, Creativity, Web Page Learn step-by-step Information Technology",4.4,1.0,Intermediate,Coursera,"Open a free website on WordPress it and add pages to the website   Content Creation, Creativity, Web Page Learn step-by-step Information Technology",Build a free website with WordPress
Reliable Google Cloud Infrastructure: Design and Process,"Define application requirements and express as KPIs, SLOs, and SLIs.Build microservice applications and architect cloud and hybrid networks.Choose appropriate Google Cloud storage and deployment services.Secure cloud applications, data, and infrastructure, and monitor service levels. Disaster Recovery, Google Cloud Platform, Cloud Computing, Site Reliability Engineering Introduction, Defining Services, Microservice Design and Architecture, DevOps Automation, Choosing Storage Solutions, Google Cloud and Hybrid Network Architecture, Deploying Applications to Google Cloud, Designing Reliable Systems, Security, Maintenance and Monitoring Information Technology",4.7,8.0,Expert,Coursera,"Define application requirements and express as KPIs, SLOs, and SLIs.Build microservice applications and architect cloud and hybrid networks.Choose appropriate Google Cloud storage and deployment services.Secure cloud applications, data, and infrastructure, and monitor service levels. Disaster Recovery, Google Cloud Platform, Cloud Computing, Site Reliability Engineering Introduction, Defining Services, Microservice Design and Architecture, DevOps Automation, Choosing Storage Solutions, Google Cloud and Hybrid Network Architecture, Deploying Applications to Google Cloud, Designing Reliable Systems, Security, Maintenance and Monitoring Information Technology",Reliable Google Cloud Infrastructure: Design and Process
Azure: Create a Virtual Machine and Deploy a Web Server,"Familiarize youself with Azure basicsCreate a Virtual Machine and the surrounding network architectureUse Bastion to connect to the Virtual Machine and deploy a Nextcloud server Virtual Machine, Bastion, Azure, Virtual Networks Learn step-by-step Information Technology",4.5,2.0,Beginner,Coursera,"Familiarize youself with Azure basicsCreate a Virtual Machine and the surrounding network architectureUse Bastion to connect to the Virtual Machine and deploy a Nextcloud server Virtual Machine, Bastion, Azure, Virtual Networks Learn step-by-step Information Technology",Azure: Create a Virtual Machine and Deploy a Web Server
Getting Started with Power BI Desktop,"Import and Transform Data with Power BI DesktopVisualize Data with Power BI Desktop Business Intelligence, Data Analysis, Business Analytics, Data Visualization, power bi Learn step-by-step Information Technology",4.7,2.0,Beginner,Coursera,"Import and Transform Data with Power BI DesktopVisualize Data with Power BI Desktop Business Intelligence, Data Analysis, Business Analytics, Data Visualization, power bi Learn step-by-step Information Technology",Getting Started with Power BI Desktop
Amazon Translate: Translate documents with batch translation,"Translate a MS Word document using the Amazon Translate batch translation featureCreate a S3 Storage bucket to upload files & download translated filesCreate a batch translation job to translate documents such as Word, Excel & PPTs Amazon S3 Storage, amazon translate, Amazon Web Services (Amazon AWS), Translation, amazon batch text translation Learn step-by-step Information Technology",4.1,1.0,Beginner,Coursera,"Translate a MS Word document using the Amazon Translate batch translation featureCreate a S3 Storage bucket to upload files & download translated filesCreate a batch translation job to translate documents such as Word, Excel & PPTs Amazon S3 Storage, amazon translate, Amazon Web Services (Amazon AWS), Translation, amazon batch text translation Learn step-by-step Information Technology",Amazon Translate: Translate documents with batch translation
Cyber Security – Technology and Governance Specialization,"Some of the issues in computer security, including learning about components of computer systems, the operating system, programs, data and networkingKey security threats and risks faced in computer networks by gaining understanding of digital networks and their operationIntegrate incident management and a rich knowledge of people into a real-world Information Security Management System for an organisationNational and organisational cybersecurity culture, training, and other components which affect cybercriminal activity Computer Security Incident Management, Cybersecurity, Cyberattacks, Information Security (INFOSEC) Introduction to Computer Security, Introduction to Network Security, Security Management and Governance, Cybercrime Information Technology",5.0,80.0,Beginner,Coursera,"Some of the issues in computer security, including learning about components of computer systems, the operating system, programs, data and networkingKey security threats and risks faced in computer networks by gaining understanding of digital networks and their operationIntegrate incident management and a rich knowledge of people into a real-world Information Security Management System for an organisationNational and organisational cybersecurity culture, training, and other components which affect cybercriminal activity Computer Security Incident Management, Cybersecurity, Cyberattacks, Information Security (INFOSEC) Introduction to Computer Security, Introduction to Network Security, Security Management and Governance, Cybercrime Information Technology",Cyber Security – Technology and Governance Specialization
Introduction to Relational Databases (RDBMS),"Describe data, databases, relational databases, and cloud databases.Describe information and data models, relational databases, and relational model concepts (including schemas and tables). Explain an Entity Relationship Diagram and design a relational database for a specific use case.Develop a working knowledge of popular DBMSes including MySQL, PostgreSQL, and IBM DB2 Database (DB) Design, Postgresql, Relational Database Management System (RDBMS), Database Architecture, MySQL Relational Database Concepts, Using Relational Databases, MySQL and PostgreSQL, Course Assignment Information Technology",4.6,21.0,Beginner,Coursera,"Describe data, databases, relational databases, and cloud databases.Describe information and data models, relational databases, and relational model concepts (including schemas and tables). Explain an Entity Relationship Diagram and design a relational database for a specific use case.Develop a working knowledge of popular DBMSes including MySQL, PostgreSQL, and IBM DB2 Database (DB) Design, Postgresql, Relational Database Management System (RDBMS), Database Architecture, MySQL Relational Database Concepts, Using Relational Databases, MySQL and PostgreSQL, Course Assignment Information Technology",Introduction to Relational Databases (RDBMS)
Security and Privacy for Big Data - Part 1,Recognize all security related issues in big data systems and projects.Define cryptographic principles and mechanisms to manage access controls in your Big Data system.Explain security risks and challenges for Big Data system.   Not specified SECURITY AND PRIVACY FOR BIG DATA - PART 1 Information Technology,4.7,1.0,Beginner,Coursera,Recognize all security related issues in big data systems and projects.Define cryptographic principles and mechanisms to manage access controls in your Big Data system.Explain security risks and challenges for Big Data system.   Not specified SECURITY AND PRIVACY FOR BIG DATA - PART 1 Information Technology,Security and Privacy for Big Data - Part 1
Introduction to Data Networks and the Internet - Bachelor's,"Not specified Protocol Implementation, Network Monitoring and Security, Network Communication Module 1: Introduction to Network Concepts, Module 2: OSI, TCP, and Network Addressing, Module 3: Network Installation and Configuration, Module 4: Network Management, Module 5: Network Security Concepts, Module 6: Network Analysis, Module 7: Network Troubleshooting, Module 8: Software Defined Networks and the Cloud, Course Summative Assessment Information Technology",0.0,61.0,Beginner,Coursera,The text is already in English.,Introduction to Data Networks and the Internet - Bachelor's
Develop a free website with WordPress,"add pages and posts to the website on WordPress and create content for the posts. Content Creation, Creativity, Social Media Platforms Learn step-by-step Information Technology",4.2,1.0,Intermediate,Coursera,"add pages and posts to the website on WordPress and create content for the posts. Content Creation, Creativity, Social Media Platforms Learn step-by-step Information Technology",Develop a free website with WordPress
The Bits and Bytes of Computer Networking,"Not specified Domain Name System (DNS), Ipv4, Network Model, Troubleshooting Introduction to Networking, The Network Layer, The Transport and Application Layers, Networking Services, Connecting to the Internet, Troubleshooting and the Future of Networking Information Technology",4.7,27.0,Beginner,Coursera,"No se especifica Sistema de Nombres de Dominio (DNS), Ipv4, Modelo de Red, Introducción a la Resolución de Problemas de Redes, La Capa de Red, Las Capas de Transporte y Aplicación, Servicios de Redes, Conexión a Internet, Resolución de Problemas y el Futuro de la Tecnología de la Información en Red.",The Bits and Bytes of Computer Networking
Introduction to Cloud Computing,"Define cloud computing and explain essential characteristics, history, the business case for cloud, and the emerging technologies enabled by cloudDescribe the cloud service models- IaaS, PaaS, SaaS, and cloud deployment models- Public, Private, Hybrid; explain cloud infrastructure componentsExplain emerging Cloud related trends including HybridMulticloud, Microservices, Serverless, Cloud Native, DevOps, and Application ModernizationList and describe services of popular cloud platforms including AWS, Microsoft Azure, Google Cloud, IBM Cloud, Alibaba Cloud, and others Cloud Computing, Hybrid Multicloud, Devops, Iaas PaaS Saas, Cloud Native Overview of Cloud Computing, Cloud Computing Models, Components of Cloud Computing, Emergent Trends and Practices, Cloud Security, Monitoring, Case Studies,  Jobs , Final Project and Assignment Information Technology",4.6,12.0,Beginner,Coursera,"Define cloud computing and explain essential characteristics, history, the business case for cloud, and the emerging technologies enabled by cloud. Describe the cloud service models - IaaS, PaaS, SaaS, and cloud deployment models - Public, Private, Hybrid; explain cloud infrastructure components. Explain emerging Cloud related trends including Hybrid Multicloud, Microservices, Serverless, Cloud Native, DevOps, and Application Modernization. List and describe services of popular cloud platforms including AWS, Microsoft Azure, Google Cloud, IBM Cloud, Alibaba Cloud, and others. Cloud Computing, Hybrid Multicloud, Devops, IaaS, PaaS, SaaS, Cloud Native Overview of Cloud Computing, Cloud Computing Models, Components of Cloud Computing, Emergent Trends and Practices, Cloud Security, Monitoring, Case Studies, Jobs, Final Project and Assignment Information Technology.",Introduction to Cloud Computing
Introduction to Generative AI ,Define Generative AIExplain how Generative AI worksDescribe Generative AI Model TypesDescribe Generative AI Applications Not specified Introduction to Generative AI  Information Technology,4.6,1.0,Beginner,Coursera,Define Generative AIExplain how Generative AI worksDescribe Generative AI Model TypesDescribe Generative AI Applications Not specified Introduction to Generative AI  Information Technology,Introduction to Generative AI 
Computer Forensics Specialization,"The student will learn about digital forensics concepts.The student will understand concepts about Windows OS forensics.The Student will be able to apply new forensics concepts for the Windows Registry. forensics, collecting digital evidence, windows os, windows registry, Hashing Digital Forensics Concepts, Windows OS Forensics, Windows Registry Forensics Information Technology",4.8,40.0,Intermediate,Coursera,"The student will learn about digital forensics concepts.The student will understand concepts about Windows OS forensics.The Student will be able to apply new forensics concepts for the Windows Registry. forensics, collecting digital evidence, windows os, windows registry, Hashing Digital Forensics Concepts, Windows OS Forensics, Windows Registry Forensics Information Technology",Computer Forensics Specialization
Operating Systems and You: Becoming a Power User,"Not specified Powershell, Linux File Systems, Command-Line Interface, Linux Navigating the System, Users and Permissions, Package and Software Management, Filesystems, Process Management, Operating Systems in Practice Information Technology",4.7,36.0,Beginner,Coursera,"Not specified Powershell, Linux File Systems, Command-Line Interface, Linux Navigating the System, Users and Permissions, Package and Software Management, Filesystems, Process Management, Operating Systems in Practice Information Technology",Operating Systems and You: Becoming a Power User
Computer Networking,"Compare and contrast Transmission Control Protocol (TCP) and User Datagram Protocol (UDP) ports, protocols, and their purposes.Analyze and compare common networking hardware.Compare and contrast protocols for wireless networking. Not specified Module 1: Network Hardware, Module 2: Protocols, Module 3: Wireless Technology, Summative Course Assessment Information Technology",4.2,25.0,Beginner,Coursera,"Compare and contrast Transmission Control Protocol (TCP) and User Datagram Protocol (UDP) ports, protocols, and their purposes.Analyze and compare common networking hardware.Compare and contrast protocols for wireless networking. Not specified Module 1: Network Hardware, Module 2: Protocols, Module 3: Wireless Technology, Summative Course Assessment Information Technology",Computer Networking
Introduction to Cybersecurity Tools & Cyber Attacks,"Discuss the evolution of security based on historical events.  List various types of malicious software.  Describe key cybersecurity concepts including the CIA Triad, access management, incident response and common cybersecurity best practices.  Identify key cybersecurity tools which include the following:  firewall, anti-virus, cryptography, penetration testing and digital forensics.     Malware, Cybersecurity, Information Security (INFOSEC), IBM New Collar, Cyber Attacks History of Cybersecurity, A brief overview of types of actors and their motives, An overview of key security concepts, An overview of key security tools Information Technology",4.6,18.0,Beginner,Coursera,"Discuss the evolution of security based on historical events.  List various types of malicious software.  Describe key cybersecurity concepts including the CIA Triad, access management, incident response and common cybersecurity best practices.  Identify key cybersecurity tools which include the following:  firewall, anti-virus, cryptography, penetration testing and digital forensics.     Malware, Cybersecurity, Information Security (INFOSEC), IBM New Collar, Cyber Attacks History of Cybersecurity, A brief overview of types of actors and their motives, An overview of key security concepts, An overview of key security tools Information Technology",Introduction to Cybersecurity Tools & Cyber Attacks
Introduction to Networking,"You will learn what a network is and why it is needed.Describe the network components and provide the requirements for a networking solution.Introduce the OSI model and the TCP/IP protocol suite and their role in networking.Cover the basics of Ethernet technology and understand how data is forwarded in an Ethernet network. Not specified Introduction , Course Completion Quiz - Introduction to Networking Information Technology",4.4,1.0,Beginner,Coursera,"You will learn what a network is and why it is needed.Describe the network components and provide the requirements for a networking solution.Introduce the OSI model and the TCP/IP protocol suite and their role in networking.Cover the basics of Ethernet technology and understand how data is forwarded in an Ethernet network. Not specified Introduction , Course Completion Quiz - Introduction to Networking Information Technology",Introduction to Networking
Big Data Emerging Technologies,"Not specified Not specified Big Data Rankings & Products, Big Data & Hadoop, Spark, Spark ML & Streaming, Storm, IBM SPSS Statistics Project Information Technology",4.7,29.0,Beginner,Coursera,"No especificado No especificado Clasificaciones y Productos de Big Data, Big Data y Hadoop, Spark, Spark ML y Streaming, Storm, Proyecto de Estadísticas de IBM SPSS Tecnología de la Información",Big Data Emerging Technologies
Introduction to Quantum Information,"Not specified Not specified Quantum Theory to Information Technologies, Single qubit, Bipartite quantum systems, Quantum computing, Quantum communication, Entanglement, Summary Information Technology",4.2,11.0,Expert,Coursera,"Not specified Not specified Quantum Theory to Information Technologies, Single qubit, Bipartite quantum systems, Quantum computing, Quantum communication, Entanglement, Summary Information Technology",Introduction to Quantum Information
IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies,"Not specified Not specified IoT Business & Products, IoT Architecture & Technologies, IoT Networks, Wi-Fi & Bluetooth, Cloud Technology, IoT Bluetooth & Wi-Fi and EC2 Cloud Projects Information Technology",4.7,12.0,Beginner,Coursera,"Not specified Not specified IoT Business & Products, IoT Architecture & Technologies, IoT Networks, Wi-Fi & Bluetooth, Cloud Technology, IoT Bluetooth & Wi-Fi and EC2 Cloud Projects Information Technology",IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies
IT Fundamentals for Cybersecurity Specialization,"Not specified networking basics, Cybersecurity, database vulnerabilities, Operating System Security, Cyber Attacks Introduction to Cybersecurity Tools & Cyber Attacks, Cybersecurity Roles, Processes & Operating System Security, Cybersecurity Compliance Framework & System Administration, Network Security & Database Vulnerabilities  Information Technology",4.6,80.0,Beginner,Coursera,"Not specified networking basics, Cybersecurity, database vulnerabilities, Operating System Security, Cyber Attacks Introduction to Cybersecurity Tools & Cyber Attacks, Cybersecurity Roles, Processes & Operating System Security, Cybersecurity Compliance Framework & System Administration, Network Security & Database Vulnerabilities  Information Technology",IT Fundamentals for Cybersecurity Specialization
Coding for Beginners: An Easy Introduction,"Create and execute a Python program using the IDE. Write and run code to display a phrase in several languages. Recognize programming concepts.  Computer Programming, Python Programming, Basic Coding, Programming Language, Basic programming concepts Learn step-by-step Information Technology",3.0,2.0,Beginner,Coursera,"Create and execute a Python program using the IDE. Write and run code to display a phrase in several languages. Recognize programming concepts.  Computer Programming, Python Programming, Basic Coding, Programming Language, Basic programming concepts Learn step-by-step Information Technology",Coding for Beginners: An Easy Introduction
Get Interactive: Practical Teaching with Technology,"Not specified Not specified Week 1: Enriching course content with multimedia, Week 2: Student production of content & encouraging students to collaborate, Week 3: Formative Assessment & Feedback Information Technology",4.8,15.0,Beginner,Coursera,"Week 1: Enriching course content with multimedia, Week 2: Student production of content & encouraging students to collaborate, Week 3: Formative Assessment & Feedback Information Technology",Get Interactive: Practical Teaching with Technology
"Cybersecurity Roles, Processes & Operating System Security","Not specified Not specified People Process & Technology, Examples & Principles of the CIA Triad, Authentication and Access Control, Windows Operating System Security Basics, Linux Operating System Security Basics, macOS Security Basics, Overview of Virtualization Information Technology",4.6,13.0,Beginner,Coursera,"No especificado No especificado Personas Proceso y Tecnología, Ejemplos y Principios de la Triada de la CIA, Autenticación y Control de Acceso, Conceptos Básicos de Seguridad del Sistema Operativo Windows, Conceptos Básicos de Seguridad del Sistema Operativo Linux, Conceptos Básicos de Seguridad de macOS, Visión general de la Tecnología de la Información de Virtualización.","Cybersecurity Roles, Processes & Operating System Security"
Malware Analysis and Introduction to Assembly Language,"Not specified Not specified Malware analysis overview and process, Virtual Machine Setup, Static and Dynamic analysis, Manual code reversing, Analyze PowerShell, JavaScript, and macro-enabled documents, Analyze ELF file format, Analyze ASPX Webshell and JAR files, Introduction to Assembly Language, Digital Badge Information Technology",4.5,21.0,Beginner,Coursera,The text is already in English.,Malware Analysis and Introduction to Assembly Language
Networking Fundamentals,"Learners will master network theory, internet infrasture, basic network security, management and troubleshooting. Network Transmissions and Hardware, Network Architecture, Internet Protocol (IP) Suite, Network Theory, Network Management / Troubleshooting Network Theory, Protocol Models, Network Transmissions and Hardware, Internet Protocols, TCP/IP Services, Network Security, Remote Networking, Network Management / Troubleshooting, Capstone Information Technology",5.0,26.0,Beginner,Coursera,"Learners will master network theory, internet infrasture, basic network security, management and troubleshooting. Network Transmissions and Hardware, Network Architecture, Internet Protocol (IP) Suite, Network Theory, Network Management / Troubleshooting Network Theory, Protocol Models, Network Transmissions and Hardware, Internet Protocols, TCP/IP Services, Network Security, Remote Networking, Network Management / Troubleshooting, Capstone Information Technology",Networking Fundamentals
Introduction to Network Automation,"Not specified Network Planning And Design, Python Programming, Python Scripting, network automation, Automation Course Introduction for Introduction to Network Automation, Examining Network Management and Operations, Using Python for Network Automation Information Technology",4.6,2.0,Intermediate,Coursera,"Not specified Network Planning And Design, Python Programming, Python Scripting, network automation, Automation Course Introduction for Introduction to Network Automation, Examining Network Management and Operations, Using Python for Network Automation Information Technology",Introduction to Network Automation
Competencias digitales de ofimática: Microsoft Access,"Not specified Microsoft Access PRESENTACIÓN, BASE DE DATOS: MICROSOFT ACCESS (I): CONCEPTOS, APLICACIÓN Y TABLAS, BASE DE DATOS: MICROSOFT ACCESS  (II): FORMULARIOS, BASE DE DATOS: MICROSOFT ACCESS  (III): BÚSQUEDAS, FILTROS Y CONSULTAS, BASE DE DATOS: MICROSOFT ACCESS  (IV): INFORMES E IMPRESIÓN Information Technology",4.8,8.0,Beginner,Coursera,"Microsoft Access not specified PRESENTATION, DATABASE: MICROSOFT ACCESS (I): CONCEPTS, APPLICATION AND TABLES, DATABASE: MICROSOFT ACCESS (II): FORMS, DATABASE: MICROSOFT ACCESS (III): SEARCHES, FILTERS AND QUERIES, DATABASE: MICROSOFT ACCESS (IV): REPORTS AND PRINTING Information Technology",Digital office skills: Microsoft Access
Cyber Incident Response Specialization,"Not specified Network Forensics, Computer Security Incident Management, incident response handling, CSIH, analysis Cyber Incident Response, Stages of Incident Response, Technical Deep Dive with Incident Response Tools Information Technology",4.7,40.0,Beginner,Coursera,"Not specified Network Forensics, Computer Security Incident Management, incident response handling, CSIH, analysis Cyber Incident Response, Stages of Incident Response, Technical Deep Dive with Incident Response Tools Information Technology",Cyber Incident Response Specialization
Elastic Google Cloud Infrastructure: Scaling and Automation,"Connect your infrastructure to Google Cloud.Configure load balancers and autoscaling for VM instances.Automate the deployment of Google Cloud infrastructure services.Leverage managed services in Google Cloud. Load Balancing, Virtual Private Network (VPN), Google Cloud Platform, Autoscaling Introduction, Interconnecting Networks, Load Balancing and Autoscaling, Infrastructure Automation, Managed Services Information Technology",4.7,7.0,Intermediate,Coursera,"Connect your infrastructure to Google Cloud.Configure load balancers and autoscaling for VM instances.Automate the deployment of Google Cloud infrastructure services.Leverage managed services in Google Cloud. Load Balancing, Virtual Private Network (VPN), Google Cloud Platform, Autoscaling Introduction, Interconnecting Networks, Load Balancing and Autoscaling, Infrastructure Automation, Managed Services Information Technology",Elastic Google Cloud Infrastructure: Scaling and Automation
Network Security,"Not specified Not specified Understanding Network Infrastructure and Network Security Monitoring Tools, Understanding Common TCP/IP Attacks Information Technology",4.7,11.0,Not applicable,Coursera,"Understanding Network Infrastructure and Network Security Monitoring Tools, Understanding Common TCP/IP Attacks Information Technology",Network Security
Industrial Internet of Things (IIoT),"Understand the basics of IIoT, including its applications in manufacturing and business consideration for this technologiesHear from industry experts talking about the opportunities and challenges of implementing IIoT in the form of interviews and case studies technology, Manufacturing Process Management, Business Case, Industrial Internet of Things (IIoT) Series Introduction, The Industrial Internet of Things (IIoT), Computing Resources and Business Context of IIoT, Future Trends, Summary, and Course Project Information Technology",4.5,10.0,Beginner,Coursera,"Understand the basics of IIoT, including its applications in manufacturing and business consideration for this technologiesHear from industry experts talking about the opportunities and challenges of implementing IIoT in the form of interviews and case studies technology, Manufacturing Process Management, Business Case, Industrial Internet of Things (IIoT) Series Introduction, The Industrial Internet of Things (IIoT), Computing Resources and Business Context of IIoT, Future Trends, Summary, and Course Project Information Technology",Industrial Internet of Things (IIoT)
Data Security,"Not specified Not specified Exploring Data Type Categories, Understanding Basic Cryptography Concepts Information Technology",4.9,15.0,Not applicable,Coursera,The text is already in English.,Data Security
Competencias digitales de ofimática: Microsoft Word,"Not specified Not specified PRESENTACIÓN Y DOCUMENTACIÓN, MICROSOFT WORD: Uso de la aplicación y formatos básicos, MICROSOFT WORD: Más Formatos, MICROSOFT WORD: Objetos, 4. MICROSOFT WORD: Combinar correspondencia Information Technology",4.7,7.0,Beginner,Coursera,"Not specified Not specified PRESENTATION AND DOCUMENTATION, MICROSOFT WORD: Use of the application and basic formats, MICROSOFT WORD: More Formats, MICROSOFT WORD: Objects, 4. MICROSOFT WORD: Mail Merge Information Technology",Digital office skills: Microsoft Word
Cybersecurity: Developing a Program for Your Business Specialization,"Not specified Ransomware, Cybersecurity, Internet Of Things (IOT), Mobile Security Cybersecurity and Mobility, Cybersecurity and the Internet of Things, Cybersecurity and the X-Factor, The Business of Cybersecurity Capstone Information Technology",4.6,40.0,Beginner,Coursera,"Not specified Ransomware, Cybersecurity, Internet Of Things (IOT), Mobile Security Cybersecurity and Mobility, Cybersecurity and the Internet of Things, Cybersecurity and the X-Factor, The Business of Cybersecurity Capstone Information Technology",Cybersecurity: Developing a Program for Your Business Specialization
Essential Cloud Infrastructure: Foundation - 日本語版,"Google Cloud コンソールと Cloud Shell を操作するGoogle Cloud Marketplace を使用してソリューションをデプロイする VPC ネットワークとファイアウォール ルールを実装するCompute Engine を使用して VM インスタンスを作成およびカスタマイズする Google Compute Engine, Virtual Machine, Google Cloud Platform, Network Architecture はじめに, Google Cloud の操作,  仮想ネットワーク, 仮想マシン Information Technology",4.6,8.0,Intermediate,Coursera,"Use Google Cloud Marketplace to deploy solutions by operating Google Cloud Console and Cloud Shell, implementing VPC networks and firewall rules using Compute Engine, creating and customizing VM instances. Google Compute Engine, Virtual Machine, Google Cloud Platform, Network Architecture Introduction, Operating Google Cloud, Virtual Network, Virtual Machine Information Technology.",Essential Cloud Infrastructure: Foundation - Japanese Version
Being a researcher (in Information Science and Technology),"Research methodology, pragmatics, ethics. Research, research ethics, publications, evaluating research, Research Methodology WEEK 1 - Research and its context, WEEK 2 - Research Methodology, WEEK 3 - The products of research: publications and beyond, ""WEEK 4 - The researchers progress"", WEEK 5 - Evaluating research, WEEK 6 - Research ethics Information Technology",4.8,7.0,Beginner,Coursera,"Research methodology, pragmatics, ethics. Research, research ethics, publications, evaluating research, Research Methodology WEEK 1 - Research and its context, WEEK 2 - Research Methodology, WEEK 3 - The products of research: publications and beyond, ""WEEK 4 - The researchers progress"", WEEK 5 - Evaluating research, WEEK 6 - Research ethics Information Technology",Being a researcher (in Information Science and Technology)
